"","fvegHW90mask","aet_90m","cwd_90m","ppt_90m","pptdjf_90m","pptjja_90m","tmn_90m","tmx_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"176",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"177",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"178",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"179",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"180",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"181",15,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90628.962740982,84340.9033275181
"182",15,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90628.962740982,84340.9033275181
"183",7,524.803283691406,501.053314208984,1742.24328613281,316.526397705078,9.29500007629395,6.75670003890991,19.4400005340576,28.0272006988525,3.29390001296997,-323614.461500825,229056.985796539
"184",15,328.276702880859,815.710021972656,807.546691894531,152.966995239258,2.54320001602173,5.66669988632202,22.4500007629395,32.219799041748,0.891099989414215,-243347.741396525,114929.953181879
"185",15,328.276702880859,815.710021972656,807.546691894531,152.966995239258,2.54320001602173,5.66669988632202,22.4500007629395,32.219799041748,0.891099989414215,-243347.741396525,114929.953181879
"186",15,522.086669921875,658.960021972656,1059.01330566406,207.220092773438,2.60820007324219,6.50670003890991,22.6299991607666,31.8111000061035,1.54990005493164,-228810.250284321,85336.7131496673
"187",15,486.410003662109,580.463317871094,1230.22998046875,226.283294677734,5.53079986572266,3.5566999912262,22.3932991027832,32.5066986083984,-0.762000024318695,-252819.937781859,162342.419619684
