"","fvegHW90mask","aetmay_90m","cwdmay_90m","pptmay_90m","pptdjf_90m","pptjja_90m","tmnmay_90m","tmxmay_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"68",15,101.556701660156,55.0900001525879,38.6547012329102,224.608001708984,2.55460000038147,7.90070009231567,23.4109992980957,27.656099319458,3.87190008163452,-251600.66511,44558.0176046
"69",15,101.556701660156,55.0900001525879,38.6547012329102,224.608001708984,2.55460000038147,7.90070009231567,23.4109992980957,27.656099319458,3.87190008163452,-251600.66511,44558.0176046
"70",15,155.89469909668,2.21199989318848,34.7939987182617,202.842407226562,3.02369999885559,8.86200046539307,24.8523006439209,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"71",15,155.89469909668,2.21199989318848,34.7939987182617,202.842407226562,3.02369999885559,8.86200046539307,24.8523006439209,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"72",15,155.89469909668,2.21199989318848,34.7939987182617,202.842407226562,3.02369999885559,8.86200046539307,24.8523006439209,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"73",15,155.89469909668,2.21199989318848,34.7939987182617,202.842407226562,3.02369999885559,8.86200046539307,24.8523006439209,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"74",8,143.059295654297,13.4607000350952,37.4570007324219,215.301803588867,3.27360010147095,8.86030006408691,24.7887001037598,30.9204006195068,5.00339984893799,-222375.052586,39320.0679491
"75",8,143.059295654297,13.4607000350952,37.4570007324219,215.301803588867,3.27360010147095,8.86030006408691,24.7887001037598,30.9204006195068,5.00339984893799,-222375.052586,39320.0679491
"76",8,143.059295654297,13.4607000350952,37.4570007324219,215.301803588867,3.27360010147095,8.86030006408691,24.7887001037598,30.9204006195068,5.00339984893799,-222375.052586,39320.0679491
"77",2,22.3729991912842,147.393707275391,20.1292991638184,91.8159027099609,2.00200009346008,11.0957002639771,26.8383007049561,33.3008003234863,4.22840023040771,-89301.4192586,28631.7209184
"78",7,122.263999938965,25.2609996795654,61.8252983093262,228.681900024414,7.11990022659302,6.56869983673096,19.9207000732422,27.6527996063232,-0.272700011730194,-24245.0596865,27252.3138978
"79",7,104.103302001953,44.2233009338379,48.5693016052246,186.208404541016,6.00890016555786,6.3786997795105,22.6756992340088,30.492000579834,-0.446399986743927,-18956.8361928,6136.83044327
"80",7,104.103302001953,44.2233009338379,48.5693016052246,186.208404541016,6.00890016555786,6.3786997795105,22.6756992340088,30.492000579834,-0.446399986743927,-18956.8361928,6136.83044327
"81",7,121.839996337891,28.7800006866455,49.1172981262207,187.443206787109,5.60510015487671,6.99300003051758,21.3416996002197,29.5750999450684,0.1300999969244,-24410.2342198,5749.75459009
"82",15,77.7809982299805,84.3057022094727,36.109001159668,141.093307495117,3.60689997673035,9.33899974822998,25.0699996948242,33.0152015686035,2.45359992980957,-41590.6696067,4176.06070304
"83",15,77.7809982299805,84.3057022094727,36.109001159668,141.093307495117,3.60689997673035,9.33899974822998,25.0699996948242,33.0152015686035,2.45359992980957,-41590.6696067,4176.06070304
"84",15,77.7809982299805,84.3057022094727,36.109001159668,141.093307495117,3.60689997673035,9.33899974822998,25.0699996948242,33.0152015686035,2.45359992980957,-41590.6696067,4176.06070304
"85",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35084.5670362,2298.43684203
"86",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35084.5670362,2298.43684203
"87",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35084.5670362,2298.43684203
"88",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35084.5670362,2298.43684203
"89",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35084.5670362,2298.43684203
"90",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35084.5670362,2298.43684203
"91",15,45.068000793457,121.012001037598,31.9162998199463,129.08869934082,3.05369997024536,9.88329982757568,26.1966991424561,33.6417999267578,2.77239990234375,-48342.9586792,1944.77194367
"92",15,45.068000793457,121.012001037598,31.9162998199463,129.08869934082,3.05369997024536,9.88329982757568,26.1966991424561,33.6417999267578,2.77239990234375,-48342.9586792,1944.77194367
"93",15,34.8462982177734,130.837005615234,32.190299987793,129.99560546875,3.08089995384216,9.86569976806641,26.1352996826172,33.5635986328125,2.82189989089966,-48385.7522479,2122.89038722
"94",15,37.0662994384766,115.967002868652,19.2982997894287,163.618194580078,1.77180004119873,10.0183000564575,22.2980003356934,25.8099002838135,5.70989990234375,-218938.453778,1708.19608658
"95",15,37.0662994384766,115.967002868652,19.2982997894287,163.618194580078,1.77180004119873,10.0183000564575,22.2980003356934,25.8099002838135,5.70989990234375,-218938.453778,1708.19608658
"96",15,37.0662994384766,115.967002868652,19.2982997894287,163.618194580078,1.77180004119873,10.0183000564575,22.2980003356934,25.8099002838135,5.70989990234375,-218938.453778,1708.19608658
"97",15,36.0060005187988,117.337303161621,18.8027000427246,160.253997802734,1.72720003128052,10.015700340271,22.2467002868652,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"98",15,36.0060005187988,117.337303161621,18.8027000427246,160.253997802734,1.72720003128052,10.015700340271,22.2467002868652,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"99",15,36.0060005187988,117.337303161621,18.8027000427246,160.253997802734,1.72720003128052,10.015700340271,22.2467002868652,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"100",15,36.0060005187988,117.337303161621,18.8027000427246,160.253997802734,1.72720003128052,10.015700340271,22.2467002868652,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"101",15,36.0060005187988,117.337303161621,18.8027000427246,160.253997802734,1.72720003128052,10.015700340271,22.2467002868652,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"102",15,36.0060005187988,117.337303161621,18.8027000427246,160.253997802734,1.72720003128052,10.015700340271,22.2467002868652,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"103",15,86.4673004150391,72.8727035522461,39.1969985961914,155.899002075195,3.6554000377655,8.26900005340576,24.4076995849609,32.2636985778809,1.62929999828339,-34974.7334728,1944.46131331
"104",5,22.2180004119873,131.758697509766,18.492000579834,110.574203491211,1.58589994907379,10.5963001251221,21.7943000793457,24.8729991912842,5.76840019226074,-202010.837998,1635.35436313
"105",5,22.2180004119873,131.758697509766,18.492000579834,110.574203491211,1.58589994907379,10.5963001251221,21.7943000793457,24.8729991912842,5.76840019226074,-202010.837998,1635.35436313
"106",15,95.8253021240234,61.9080009460449,41.4333000183105,165.56120300293,4.06160020828247,7.65829992294312,23.5020008087158,31.5596008300781,1.03390002250671,-28837.607991,-812.702606948
"107",15,28.8836994171143,121.273002624512,23.0916996002197,129.965301513672,2.53060007095337,9.78269958496094,20.8703002929688,24.6940002441406,5.79360008239746,-198725.52583,-9216.76219962
"108",8,29.4209995269775,121.21900177002,23.4566993713379,132.691696166992,2.65179991722107,9.76169967651367,20.7823009490967,25.4293994903564,6.41580009460449,-197724.224153,-9176.11788786
"109",15,126.892303466797,22.6842994689941,22.3509998321533,127.366096496582,2.36730003356934,9.89869976043701,20.6972999572754,24.051700592041,5.83720016479492,-198797.722376,-9628.69668665
"110",15,126.892303466797,22.6842994689941,22.3509998321533,127.366096496582,2.36730003356934,9.89869976043701,20.6972999572754,24.051700592041,5.83720016479492,-198797.722376,-9628.69668665
"111",15,116.628997802734,32.1209983825684,22.4097003936768,129.157897949219,2.49559998512268,9.72729969024658,20.8486995697021,24.2124004364014,5.73479986190796,-198446.736032,-10195.2899084
"112",15,116.628997802734,32.1209983825684,22.4097003936768,129.157897949219,2.49559998512268,9.72729969024658,20.8486995697021,24.2124004364014,5.73479986190796,-198446.736032,-10195.2899084
"113",15,31.1837005615234,115.856300354004,24.6940002441406,138.433197021484,2.77740001678467,9.5600004196167,19.9752998352051,24.8239002227783,6.84100008010864,-197121.997582,-10595.9485525
"114",15,39.2117004394531,109.934997558594,22.6797008514404,130.31379699707,2.53999996185303,9.6540002822876,21.0189990997314,24.7807998657227,5.60080003738403,-198140.433932,-10463.9038598
"115",15,54.157299041748,95.2326965332031,23.0762996673584,132.285995483398,2.5132999420166,9.62870025634766,20.8819999694824,24.9815998077393,5.98680019378662,-197896.582309,-10699.8859584
"116",15,39.2117004394531,109.934997558594,22.6797008514404,130.31379699707,2.53999996185303,9.6540002822876,21.0189990997314,24.7807998657227,5.60080003738403,-198140.433932,-10463.9038598
"117",15,40.173999786377,109.132698059082,23.2763004302979,132.860107421875,2.60139989852905,9.63869953155518,20.817699432373,25.0949001312256,6.12169981002808,-198081.261192,-10524.2474611
"118",2,45.2237014770508,98.7730026245117,26.3262996673584,141.555603027344,3.17170000076294,9.35669994354248,19.6797008514404,24.6506996154785,6.83279991149902,-195853.677996,-11495.4556922
"119",15,127.183296203613,20.7966995239258,24.24169921875,136.21110534668,2.74379992485046,9.39169979095459,20.3267002105713,25.0223999023438,6.48070001602173,-197353.75502,-11331.0362749
"120",15,127.183296203613,20.7966995239258,24.24169921875,136.21110534668,2.74379992485046,9.39169979095459,20.3267002105713,25.0223999023438,6.48070001602173,-197353.75502,-11331.0362749
"121",15,45.9163017272949,97.5336990356445,26.8483009338379,142.013900756836,3.46320009231567,9.02600002288818,19.6362991333008,24.4894008636475,6.79860019683838,-195681.285398,-12383.5311523
"122",15,45.9163017272949,97.5336990356445,26.8483009338379,142.013900756836,3.46320009231567,9.02600002288818,19.6362991333008,24.4894008636475,6.79860019683838,-195681.285398,-12383.5311523
"123",15,45.9163017272949,97.5336990356445,26.8483009338379,142.013900756836,3.46320009231567,9.02600002288818,19.6362991333008,24.4894008636475,6.79860019683838,-195681.285398,-12383.5311523
"124",15,60.7610015869141,83.6790008544922,26.75830078125,141.807998657227,3.6159999370575,8.80830001831055,19.6443004608154,24.5475997924805,6.72709989547729,-195111.51722,-12851.7016659
"125",15,60.7610015869141,83.6790008544922,26.75830078125,141.807998657227,3.6159999370575,8.80830001831055,19.6443004608154,24.5475997924805,6.72709989547729,-195111.51722,-12851.7016659
"126",8,56.9093017578125,88.597297668457,31.2166996002197,171.233306884766,3.42219996452332,9.84169960021973,18.7047004699707,20.8138008117676,6.75930023193359,-223005.21133,-13857.2696391
"127",8,56.9093017578125,88.597297668457,31.2166996002197,171.233306884766,3.42219996452332,9.84169960021973,18.7047004699707,20.8138008117676,6.75930023193359,-223005.21133,-13857.2696391
"128",8,56.9093017578125,88.597297668457,31.2166996002197,171.233306884766,3.42219996452332,9.84169960021973,18.7047004699707,20.8138008117676,6.75930023193359,-223005.21133,-13857.2696391
"129",2,43.2220001220703,99.1613006591797,30.4533004760742,167.804397583008,3.27320003509521,9.72729969024658,18.0587005615234,19.8027000427246,6.75629997253418,-222521.673283,-14887.5239499
"130",2,43.2220001220703,99.1613006591797,30.4533004760742,167.804397583008,3.27320003509521,9.72729969024658,18.0587005615234,19.8027000427246,6.75629997253418,-222521.673283,-14887.5239499
"131",2,43.2220001220703,99.1613006591797,30.4533004760742,167.804397583008,3.27320003509521,9.72729969024658,18.0587005615234,19.8027000427246,6.75629997253418,-222521.673283,-14887.5239499
"132",15,40.4547004699707,106.291999816895,25.8712997436523,138.324401855469,3.47300004959106,9.28929996490479,19.7959995269775,24.8241004943848,6.63180017471313,-194168.747731,-15979.4784217
"133",15,40.4547004699707,106.291999816895,25.8712997436523,138.324401855469,3.47300004959106,9.28929996490479,19.7959995269775,24.8241004943848,6.63180017471313,-194168.747731,-15979.4784217
"134",15,32.2327003479004,113.397300720215,25.8243007659912,139.139801025391,3.24219989776611,9.06330013275146,19.7070007324219,24.5503997802734,6.50899982452393,-192997.895524,-16999.6795381
"135",8,46.5013008117676,99.1352996826172,23.7073001861572,132.790405273438,2.48659992218018,10.2163000106812,17.1560001373291,18.7653007507324,7.23530006408691,-223295.20089,-17386.8768816
"136",5,NA,NA,21.0979995727539,121.633102416992,2.13919997215271,10.4567003250122,17.0130004882812,18.8568992614746,7.30719995498657,-222181.473585,-18683.2979293
"137",11,33.9790000915527,135.254302978516,16.047700881958,60.0727996826172,0.875199973583221,11.4119997024536,27.8003005981445,33.2160987854004,4.02120018005371,-122491.588589,-26155.1210078
"138",15,50.5853004455566,83.3113021850586,48.6827011108398,174.001907348633,4.96960020065308,6.15170001983643,20.9606990814209,28.8204002380371,-1.09599995613098,25184.241402,-32519.4894993
"139",7,116.257301330566,17.8782997131348,53.7527008056641,193.495803833008,6.28830003738403,5.2519998550415,16.8850002288818,24.5711002349854,-1.0378999710083,24065.7678784,-41482.8289789
"140",7,116.257301330566,17.8782997131348,53.7527008056641,193.495803833008,6.28830003738403,5.2519998550415,16.8850002288818,24.5711002349854,-1.0378999710083,24065.7678784,-41482.8289789
"141",7,134.747695922852,18.1797008514404,45.0610008239746,185.662200927734,4.8649001121521,6.43300008773804,21.2723007202148,28.5956001281738,-0.344999998807907,28799.909067,-52373.2556224
"142",7,134.747695922852,18.1797008514404,45.0610008239746,185.662200927734,4.8649001121521,6.43300008773804,21.2723007202148,28.5956001281738,-0.344999998807907,28799.909067,-52373.2556224
"143",7,110.345001220703,42.1996994018555,44.5413017272949,184.175003051758,4.66359996795654,6.36269998550415,21.2173004150391,28.5238990783691,-0.48989999294281,30786.3376018,-52699.6782752
"144",15,62.9700012207031,97.4067001342773,27.011999130249,152.963104248047,3.51620006561279,8.69900035858154,24.4750003814697,32.3763999938965,1.52890002727509,3435.38361275,-57391.1915018
"145",15,62.9700012207031,97.4067001342773,27.011999130249,152.963104248047,3.51620006561279,8.69900035858154,24.4750003814697,32.3763999938965,1.52890002727509,3435.38361275,-57391.1915018
"146",15,42.3717002868652,112.144996643066,19.75830078125,141.820205688477,1.8154000043869,7.79570007324219,24.4503002166748,29.5722999572754,4.90469980239868,-201724.131959,-58647.5233853
"147",15,51.505298614502,101.624702453613,25.2367000579834,178.926605224609,2.50309991836548,7.84770011901855,23.8817005157471,28.8521995544434,4.90579986572266,-202484.281493,-61497.3712119
"148",15,55.7443008422852,99.0356979370117,27.3659992218018,197.274002075195,2.5485999584198,7.8137001991272,23.5916996002197,28.496000289917,4.76119995117188,-199395.933382,-67110.7570522
"149",15,138.550994873047,17.4057006835938,21.5690002441406,162.593399047852,2.13540005683899,7.80830001831055,24.7877006530762,29.6016998291016,4.31979990005493,-196697.923374,-69190.7910047
"150",15,138.550994873047,17.4057006835938,21.5690002441406,162.593399047852,2.13540005683899,7.80830001831055,24.7877006530762,29.6016998291016,4.31979990005493,-196697.923374,-69190.7910047
"151",15,108.023696899414,58.2397003173828,37.3289985656738,162.773193359375,5.07609987258911,9.13770008087158,23.5599994659424,31.6928005218506,1.68330001831055,33968.6276272,-70025.7524706
"152",8,58.9539985656738,93.3759994506836,30.2523002624512,192.204803466797,3.89669990539551,7.98470020294189,21.7327003479004,26.8603992462158,5.52269983291626,-198721.197662,-70499.7412114
"153",15,55.9082984924316,97.5950012207031,22.3896999359131,155.455200195312,2.39459991455078,8.35000038146973,23.6382999420166,28.1583995819092,5.37760019302368,-192660.866488,-70495.5471164
