"","fvegHW90mask","aetdec_90m","cwddec_90m","pptdec_90m","pptdjf_90m","pptjja_90m","tmndec_90m","tmxdec_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"159",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"160",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"161",8,33.5672988891602,24.8526992797852,40.7132987976074,76.280403137207,2.27099990844727,6.82369995117188,18.104700088501,32.0890007019043,7.07420015335083,253924.560329,-492440.126542
"162",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"163",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"164",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"165",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"166",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"167",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"168",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"169",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"170",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"171",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"172",15,35.564998626709,23.1483001708984,44.3400001525879,83.5419998168945,2.26640009880066,7.16499996185303,17.9676990509033,31.6529006958008,7.417799949646,253266.972106,-494590.728296
"173",15,35.564998626709,23.1483001708984,44.3400001525879,83.5419998168945,2.26640009880066,7.16499996185303,17.9676990509033,31.6529006958008,7.417799949646,253266.972106,-494590.728296
"174",7,32.1386985778809,7.19469976425171,92.0810012817383,124.471801757812,10.4706001281738,0.342000007629395,12.4083003997803,28.8572998046875,0.6564000248909,321338.611278,-557741.142599
