"","fvegHW90mask","aet_90m","cwd_90m","ppt_90m","pptdjf_90m","pptjja_90m","tmn_90m","tmx_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"1720",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1721",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1722",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1723",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1724",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1725",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1726",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1727",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1728",15,363.476715087891,854.126708984375,1023.32330322266,199.119598388672,2.86019992828369,8.08329963684082,22.6466999053955,30.7703990936279,4.48000001907349,-221833.002641596,39907.6787594808
"1729",15,374.296691894531,833.619995117188,1088.46325683594,212.105194091797,3.10459995269775,8.03670024871826,22,30.3789005279541,4.44129991531372,-221210.273366344,37854.8780750427
"1730",15,496.166687011719,706.396728515625,1157.63671875,224.608001708984,2.55460000038147,7.00670003890991,21.4799995422363,27.656099319458,3.87190008163452,-251601.813149838,44558.6040034126
"1731",15,496.166687011719,706.396728515625,1157.63671875,224.608001708984,2.55460000038147,7.00670003890991,21.4799995422363,27.656099319458,3.87190008163452,-251601.813149838,44558.6040034126
"1732",5,488.973297119141,750.943298339844,767.026672363281,148.076904296875,2.37660002708435,7.39669990539551,23.1732997894287,30.3959007263184,3.65840005874634,-217136.755901049,34356.4404250355
"1733",5,488.973297119141,750.943298339844,767.026672363281,148.076904296875,2.37660002708435,7.39669990539551,23.1732997894287,30.3959007263184,3.65840005874634,-217136.755901049,34356.4404250355
"1734",15,496.166687011719,706.396728515625,1157.63671875,224.608001708984,2.55460000038147,7.00670003890991,21.4799995422363,27.656099319458,3.87190008163452,-251601.813149838,44558.6040034126
"1735",15,496.166687011719,706.396728515625,1157.63671875,224.608001708984,2.55460000038147,7.00670003890991,21.4799995422363,27.656099319458,3.87190008163452,-251601.813149838,44558.6040034126
"1736",15,496.166687011719,706.396728515625,1157.63671875,224.608001708984,2.55460000038147,7.00670003890991,21.4799995422363,27.656099319458,3.87190008163452,-251601.813149838,44558.6040034126
"1737",15,496.166687011719,706.396728515625,1157.63671875,224.608001708984,2.55460000038147,7.00670003890991,21.4799995422363,27.656099319458,3.87190008163452,-251601.813149838,44558.6040034126
"1738",15,363.476715087891,854.126708984375,1023.32330322266,199.119598388672,2.86019992828369,8.08329963684082,22.6466999053955,30.7703990936279,4.48000001907349,-221833.002641596,39907.6787594808
"1739",15,363.476715087891,854.126708984375,1023.32330322266,199.119598388672,2.86019992828369,8.08329963684082,22.6466999053955,30.7703990936279,4.48000001907349,-221833.002641596,39907.6787594808
"1740",15,363.476715087891,854.126708984375,1023.32330322266,199.119598388672,2.86019992828369,8.08329963684082,22.6466999053955,30.7703990936279,4.48000001907349,-221833.002641596,39907.6787594808
"1741",8,570.599975585938,632.003295898438,1107.23999023438,215.301803588867,3.27360010147095,8.27330017089844,22.3500003814697,30.9204006195068,5.00339984893799,-222376.198477293,39320.6526354323
"1742",8,570.599975585938,632.003295898438,1107.23999023438,215.301803588867,3.27360010147095,8.27330017089844,22.3500003814697,30.9204006195068,5.00339984893799,-222376.198477293,39320.6526354323
"1743",8,570.599975585938,632.003295898438,1107.23999023438,215.301803588867,3.27360010147095,8.27330017089844,22.3500003814697,30.9204006195068,5.00339984893799,-222376.198477293,39320.6526354323
"1744",15,622.260009765625,584.026672363281,1085.00671386719,211.07470703125,3.14669990539551,8.21000003814697,22.3899993896484,30.8449993133545,4.94579982757568,-222114.406158051,39313.6201889552
"1745",15,622.260009765625,584.026672363281,1085.00671386719,211.07470703125,3.14669990539551,8.21000003814697,22.3899993896484,30.8449993133545,4.94579982757568,-222114.406158051,39313.6201889552
"1746",15,622.260009765625,584.026672363281,1085.00671386719,211.07470703125,3.14669990539551,8.21000003814697,22.3899993896484,30.8449993133545,4.94579982757568,-222114.406158051,39313.6201889552
"1747",15,622.260009765625,584.026672363281,1085.00671386719,211.07470703125,3.14669990539551,8.21000003814697,22.3899993896484,30.8449993133545,4.94579982757568,-222114.406158051,39313.6201889552
