"","fvegHW90mask","aetjun_90m","cwdjun_90m","pptjun_90m","pptdjf_90m","pptjja_90m","tmnjun_90m","tmxjun_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"74",15,8.70870018005371,150.544692993164,7.23899984359741,141.807998657227,3.6159999370575,11.0286998748779,22.7273006439209,24.5475997924805,6.72709989547729,-195111.51722,-12851.7016659
"75",15,8.70870018005371,150.544692993164,7.23899984359741,141.807998657227,3.6159999370575,11.0286998748779,22.7273006439209,24.5475997924805,6.72709989547729,-195111.51722,-12851.7016659
"76",15,6.48330020904541,153.856704711914,6.48330020904541,139.139801025391,3.24219989776611,11.1477003097534,22.6222991943359,24.5503997802734,6.50899982452393,-192997.895524,-16999.6795381
"77",5,3.76999998092651,157.373306274414,3.76999998092651,115.477996826172,1.85909998416901,12.3577003479004,21.9533004760742,22.2527008056641,6.94379997253418,-197294.810371,-18115.5182579
"78",5,7.87400007247925,159.969299316406,3.31069993972778,89.8442993164062,1.49600005149841,12.9483003616333,23.9612998962402,24.7115993499756,6.08869981765747,-180575.094968,-41378.1218703
"79",15,3.7846999168396,159.151992797852,3.7846999168396,115.443199157715,1.63909995555878,11.0819997787476,25.7712993621826,27.8318004608154,5.50559997558594,-168243.873184,-41889.0695756
"80",2,3.19429993629456,164.639007568359,3.19429993629456,78.4525985717773,1.42229998111725,13.0487003326416,24.1096992492676,24.8957004547119,6.06510019302368,-184420.825506,-49466.764034
"81",2,24.7222995758057,141.97770690918,2.99169993400574,78.2553024291992,1.35629999637604,13.1319999694824,23.9389991760254,24.7957992553711,6.15040016174316,-184367.90602,-49868.2226712
"82",15,4.12799978256226,168.725296020508,4.12799978256226,147.703903198242,1.72220003604889,9.68099975585938,29.0622997283936,30.8118000030518,4.01030015945435,-196874.216583,-65317.2265045
"83",15,4.12799978256226,168.725296020508,4.12799978256226,147.703903198242,1.72220003604889,9.68099975585938,29.0622997283936,30.8118000030518,4.01030015945435,-196874.216583,-65317.2265045
"84",8,10.4343004226685,158.518997192383,7.87900018692017,192.204803466797,3.89669990539551,10.5069999694824,24.7707004547119,26.8603992462158,5.52269983291626,-198721.197662,-70499.7412114
"85",8,10.4343004226685,158.518997192383,7.87900018692017,192.204803466797,3.89669990539551,10.5069999694824,24.7707004547119,26.8603992462158,5.52269983291626,-198721.197662,-70499.7412114
"86",2,10.9173002243042,154.606002807617,9.16800022125244,187.166107177734,4.0398998260498,11.2930002212524,22.9750003814697,25.2171993255615,5.8983998298645,-192537.543554,-74758.1225794
"87",2,10.9173002243042,154.606002807617,9.16800022125244,187.166107177734,4.0398998260498,11.2930002212524,22.9750003814697,25.2171993255615,5.8983998298645,-192537.543554,-74758.1225794
"88",2,10.9173002243042,154.606002807617,9.16800022125244,187.166107177734,4.0398998260498,11.2930002212524,22.9750003814697,25.2171993255615,5.8983998298645,-192537.543554,-74758.1225794
"89",7,15.6049995422363,151.471694946289,10.0543003082275,205.469696044922,4.97480010986328,11.4607000350952,24.2227001190186,26.5466003417969,6.16629981994629,-197399.017605,-85764.2644614
"90",2,5.62900018692017,161.091003417969,1.57529997825623,112.318603515625,0.658900022506714,10.9013004302979,26.5783004760742,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"91",2,5.62900018692017,161.091003417969,1.57529997825623,112.318603515625,0.658900022506714,10.9013004302979,26.5783004760742,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"92",2,5.62900018692017,161.091003417969,1.57529997825623,112.318603515625,0.658900022506714,10.9013004302979,26.5783004760742,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"93",15,2.4653000831604,167.891296386719,2.4653000831604,117.584197998047,1.0654000043869,14.0170001983643,27.2556991577148,29.364200592041,4.83059978485107,-129178.739996,-97996.4959621
"94",15,2.4653000831604,167.891296386719,2.4653000831604,117.584197998047,1.0654000043869,14.0170001983643,27.2556991577148,29.364200592041,4.83059978485107,-129178.739996,-97996.4959621
"95",15,2.4653000831604,167.891296386719,2.4653000831604,117.584197998047,1.0654000043869,14.0170001983643,27.2556991577148,29.364200592041,4.83059978485107,-129178.739996,-97996.4959621
"96",15,2.4653000831604,167.891296386719,2.4653000831604,117.584197998047,1.0654000043869,14.0170001983643,27.2556991577148,29.364200592041,4.83059978485107,-129178.739996,-97996.4959621
"97",15,2.4653000831604,167.891296386719,2.4653000831604,117.584197998047,1.0654000043869,14.0170001983643,27.2556991577148,29.364200592041,4.83059978485107,-129178.739996,-97996.4959621
"98",8,54.4873008728027,112.649299621582,6.2846999168396,235.976593017578,2.87890005111694,10.4372997283936,24.7303009033203,26.5382995605469,5.37069988250732,-184693.295199,-109012.780781
"99",8,54.4873008728027,112.649299621582,6.2846999168396,235.976593017578,2.87890005111694,10.4372997283936,24.7303009033203,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"100",8,54.4873008728027,112.649299621582,6.2846999168396,235.976593017578,2.87890005111694,10.4372997283936,24.7303009033203,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"101",8,54.4873008728027,112.649299621582,6.2846999168396,235.976593017578,2.87890005111694,10.4372997283936,24.7303009033203,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"102",15,2.7393000125885,160.400695800781,2.7393000125885,151.697204589844,1.26629996299744,12.1097002029419,23.3777008056641,25.858699798584,7.40630006790161,37532.1124149,-395656.612956
"103",5,2.12630009651184,153.773696899414,2.12630009651184,101.124603271484,1.3264000415802,14.4042997360229,23.7173004150391,25.8687992095947,9.86779975891113,133875.790083,-438831.912242
"104",5,2.12630009651184,153.773696899414,2.12630009651184,101.124603271484,1.3264000415802,14.4042997360229,23.7173004150391,25.8687992095947,9.86779975891113,133875.790083,-438831.912242
"105",5,1.59500002861023,162.638305664062,1.59500002861023,75.2001037597656,1.06019997596741,16.1067008972168,25.1427001953125,26.8999996185303,9.3922004699707,156758.921392,-439517.022615
"106",15,2.11770009994507,152.312301635742,2.11770009994507,84.8917999267578,1.28120005130768,14.8100004196167,21.8542995452881,23.3682994842529,9.87909984588623,132977.449302,-439866.270783
"107",5,1.59500002861023,162.638305664062,1.59500002861023,75.2001037597656,1.06019997596741,16.1067008972168,25.1427001953125,26.8999996185303,9.3922004699707,156758.921392,-439517.022615
"108",15,2.11770009994507,152.312301635742,2.11770009994507,84.8917999267578,1.28120005130768,14.8100004196167,21.8542995452881,23.3682994842529,9.87909984588623,132977.449302,-439866.270783
