"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-220615.652406,372353.979093,0.872699975967407,0,287.365997314453,-3.0699999332428,4.60769987106323,7,60,129,16
"background",-228817.661742,372427.018113,6.97700023651123,0,93.1510009765625,-1.80330002307892,8.55430030822754,7,59,130,16
"background",-312565.94174,370258.449267,20.3013000488281,0,446.502014160156,1.34700000286102,10.0706996917725,7,62,137,16
"background",-125195.708135,368495.543866,2.00999999046326,0,132.557998657227,-3.21199989318848,6.74300003051758,8,62,170,13
"background",-340967.962115,366404.156392,25.5076999664307,0,236.22200012207,2.86299991607666,13.2582998275757,6,60,155,15
"background",-287930.207295,365320.348239,17.3642997741699,0,274.628997802734,1.13399994373322,8.355299949646,7,63,140,16
"background",-169755.364162,362369.609268,8.69130039215088,0,253.871994018555,-3.27670001983643,9.76270008087158,7,65,141,16
"background",-136420.465146,358162.780179,3.19370007514954,0,114,-4.11600017547607,9,1,66,149,14
"background",-99579.560093,357014.197523,3.16729998588562,0,62.9376983642578,-4.40199995040894,8.41129970550537,6,59,166,12
"background",-194418.688426,357017.43181,12.1077003479004,0,321.005004882812,-1.3286999464035,8.54100036621094,7,66,140,16
"background",-282594.854012,356300.696609,8.80399990081787,0,277.042999267578,-0.751999974250793,7.44770002365112,7,63,136,16
"background",-122518.243387,356216.488812,5.89400005340576,0,73.3796997070312,-3.90070009231567,9.45800018310547,3,64,147,13
"background",-30154.7271655,356328.424513,1.3416999578476,0,34.0480003356934,-5.73600006103516,6.20870018005371,3,57,158,12
"background",-171146.834451,355739.49901,9.31099987030029,0,270.665985107422,-2.30200004577637,9.52299976348877,7,65,144,20
"background",-241342.814861,353254.890178,1.03569996356964,0,209.962005615234,-2.84969997406006,5.27299976348877,7,61,128,16
"background",-345759.244651,351496.014264,28.5090007781982,0,239.610000610352,3.84400010108948,13.2926998138428,7,59,156,15
"background",-115038.353718,350810.496624,6.57730007171631,0,65.447998046875,-3.90129995346069,9.8326997756958,3,61,154,13
"background",-91870.0625387,350834.283811,4.31869983673096,0,53.3637008666992,-4.20800018310547,8.55130004882812,6,60,167,12
"background",-211916.471562,350732.346695,4.39330005645752,0,264.330993652344,-1.8507000207901,6.91300010681152,7,61,136,16
"background",-147057.541495,347943.987396,1.69099998474121,0,219.033004760742,-3.76500010490417,7.11929988861084,7,68,142,16
"background",-44192.3843429,348124.573751,0,0,46.8046989440918,-6.480299949646,5.33669996261597,7,55,156,12
"background",-316492.784613,347431.7995,25.5972995758057,0,286.339996337891,2.51799988746643,12.1097002029419,7,62,139,16
"background",-264990.867669,345495.444633,3.17600011825562,0,203.419998168945,-1.480299949646,5.76870012283325,7,62,130,15
"background",-261543.243034,345252.577915,5.54370021820068,0,219.513000488281,-1.3753000497818,7.00330018997192,8,62,129,15
"background",-148693.730133,342198.34523,1.1710000038147,0,322.473999023438,-3.97769999504089,6.26300001144409,7,67,144,16
"background",-333782.83998,340788.917842,29.0827007293701,0,249.115005493164,3.19530010223389,13.4433002471924,7,59,147,15
"background",-272772.794195,340847.795778,2.74399995803833,0,240.268997192383,-1.70969998836517,5.45629978179932,1,62,128,17
"background",-120809.362525,340548.194798,6.52500009536743,0,78.6427001953125,-3.95869994163513,9.97529983520508,2,61,165,12
"background",-320499.54926,338822.362938,24.113000869751,0,335.125,2.24499988555908,11.5882997512817,7,58,148,16
"background",-132490.056159,338899.307027,8.68669986724854,0,95.4570007324219,-2.47970008850098,8.84500026702881,7,64,152,16
"background",-19439.8623391,338314.30768,0.617999970912933,0,52.157299041748,-6.59730005264282,5.1560001373291,10,57,155,12
"background",-325148.925891,338497.34625,27.431999206543,0,218.516006469727,3.24399995803833,13.4770002365112,7,60,149,15
"background",-141372.189708,337883.58511,9.62199974060059,0,104.976997375488,-3.09369993209839,10.3127002716064,8,64,149,16
"background",-13933.01548,337743.703764,0,0,58.2657012939453,-6.9229998588562,4.06599998474121,3,58,153,12
"background",-76281.9515609,334473.293547,1.30270004272461,0,50.2387008666992,-4.82800006866455,6.58500003814697,7,57,173,13
"background",-208037.543136,334312.0438,19.7947006225586,0,339.743011474609,0.492700010538101,9.52130031585693,7,64,138,17
"background",-283638.899323,332715.668068,21.6587009429932,0,205.559997558594,-0.101000003516674,11.5819997787476,7,67,140,17
"background",-155206.724019,332583.056289,10.6866998672485,0,342.4580078125,-1.9536999464035,9.33629989624023,7,64,143,16
"background",-343826.719384,332090.960358,29.5016994476318,0,168.292999267578,4.64970016479492,13.2426996231079,7,63,182,15
"background",-237913.874213,330361.950312,1.12969994544983,0,268.289001464844,-2.94269990921021,4.88929986953735,8,59,134,16
"background",-68472.2017832,330237.734306,1.15330004692078,0,48.7033004760742,-5.72569990158081,5.99030017852783,1,58,171,12
"background",-259521.884218,329689.850628,1.29729998111725,0,196.490997314453,-3.16269993782043,5.41499996185303,1,61,119,15
"background",-258564.422609,329303.142286,0,0,214.731994628906,-4.56230020523071,3.00500011444092,1,59,119,15
"background",-164480.507771,327160.474078,20.2889995574951,0,349.561004638672,0.483999997377396,11.7236995697021,7,65,141,19
"background",-344002.196614,324054.236258,30.6040000915527,0,150.296997070312,5.12930011749268,13.8563003540039,5,62,183,15
"background",-319806.77939,323380.118589,27.2509994506836,0,235.667007446289,2.23169994354248,13.355299949646,7,59,154,15
"background",-141837.764869,323590.049054,7.45370006561279,0,102.514999389648,-3.74329996109009,9.93000030517578,7,65,148,16
"background",-342309.041936,322612.502934,30.3027000427246,0,155.026000976562,5.05130004882812,13.8400001525879,2,62,182,15
"background",-159221.954897,321762.614643,16.5643005371094,0,253.434005737305,-0.0890000015497208,10.7353000640869,7,64,139,19
"background",-335409.337557,320845.787558,28.346700668335,0,180.009002685547,3.79200005531311,13.4266996383667,8,62,150,15
"background",-224977.734563,319865.656343,11.4779996871948,0,225.970001220703,-1.25,9.2003002166748,7,58,158,18
"background",-152272.289244,319189.521642,5.55770015716553,0,240.248001098633,-2.64800000190735,7.96670007705688,7,66,137,19
"background",-240298.376252,317522.674342,16.3139991760254,0,147.662002563477,-0.879299998283386,10.7349996566772,9,59,155,19
"background",-152598.943499,316667.167319,8.56599998474121,0,220.626007080078,-2.13599991798401,8.79699993133545,7,66,136,19
"background",-29061.9730002,316242.601484,0.651300013065338,0,24.2686996459961,-6.55229997634888,5.65000009536743,3,57,149,12
"background",-62046.5136189,316160.973709,0.598699986934662,0,38.1306991577148,-6.5019998550415,6.34730005264282,3,50,153,12
"background",-354047.953966,315848.618064,-9999,-9999,143.953994750977,5.77099990844727,13.6246995925903,9,7,59,-9999
"background",-120292.851449,314087.725812,4.85169982910156,0,75.6402969360352,-3.25970005989075,8.52670001983643,8,66,149,14
"background",-87926.1258342,312999.924673,1.16830003261566,0,51.3582992553711,-4.8270001411438,6.60300016403198,1,60,174,12
"background",-170043.235348,312420.998602,24.3976993560791,0,263.505004882812,2.22930002212524,13.5579996109009,7,61,159,20
"background",-88776.3391051,311266.981304,1.21070003509521,0,54.673999786377,-4.92129993438721,6.54400014877319,1,60,170,12
"background",-212840.496518,310191.137953,19.761999130249,0,323.190002441406,1.48199999332428,9.47570037841797,7,60,156,19
"background",-19424.4442033,310222.08377,0.614300012588501,0,29.6483001708984,-6.29199981689453,6.19000005722046,10,53,140,12
"background",-238876.143774,308806.044289,14.331000328064,0,136.358993530273,-1.38769996166229,10.0520000457764,7,60,159,19
"background",-235981.465179,307471.959979,20.0932998657227,0,133.018005371094,-0.157700002193451,11.2672996520996,7,60,162,19
"background",-107691.922616,307308.414409,0.602699995040894,0,66.9037017822266,-5.38700008392334,6.3422999382019,7,71,145,12
"background",-73151.7789414,306833.9607,0,0,79.3489990234375,-7.1230001449585,4.71369981765747,3,64,159,12
"background",-173975.363588,305821.134358,29.6867008209229,0,240.365997314453,2.98000001907349,13.891300201416,6,61,159,20
"background",-312680.623603,306013.835729,15.7957000732422,0,367.303985595703,-0.148699998855591,9.47729969024658,7,55,145,18
"background",-306821.692523,303396.803267,14.2246999740601,0,313.361999511719,-0.207300007343292,9.74569988250732,7,54,144,19
"background",-260031.504304,302518.754059,16.3206996917725,0,176.723007202148,-0.859300017356873,9.95670032501221,7,64,142,18
"background",-272011.100141,302071.284118,13.8127002716064,0,200.223999023438,-0.875299990177155,9.75529956817627,7,63,141,18
"background",-120338.880896,300682.199033,4.78329992294312,0,79.9766998291016,-3.5592999458313,8.65429973602295,8,64,136,14
"background",-345291.796154,299878.279068,30.9617004394531,0,242.75,4.15700006484985,13.3380002975464,7,60,156,15
"background",-334242.402078,299428.514567,24.7870006561279,0,250.630996704102,2.74670004844666,11.6042995452881,7,59,145,15
"background",-183626.423098,298133.635867,31.3906993865967,0,187.104995727539,4.33629989624023,15.3629999160767,6,49,157,16
"background",-195388.47765,296833.243724,31.5659999847412,0,206.723007202148,4.47830009460449,15.3999996185303,6,44,157,16
"background",-321340.819305,293340.200341,25.4743003845215,0,260.338012695312,1.98329997062683,12.1529998779297,2,58,151,15
"background",-80266.5675855,292930.341127,0,0,117.119003295898,-6.65869998931885,4.80900001525879,7,67,151,12
"background",-15571.9324806,290155.109092,0.652700006961823,0,35.0299987792969,-6.05469989776611,6.53770017623901,3,55,137,16
"background",-120057.865938,290162.910614,1.12399995326996,0,108.609001159668,-4.98430013656616,6.99599981307983,7,65,130,14
"background",-341522.076114,289472.177499,32.317699432373,0,215.244995117188,4.02699995040894,13.7482995986938,7,60,149,15
"background",-237725.227092,288278.49496,11.0586996078491,0,187.906005859375,-1.63399994373322,9.07870006561279,7,59,147,18
"background",-25355.5322481,287309.448123,1.34130001068115,0.118299998342991,29.0893001556396,-5.30130004882812,7.2536997795105,3,52,139,16
"background",-26698.0668468,287571.242905,1.36070001125336,0.0907000005245209,29.6277008056641,-5.33699989318848,7.37830018997192,3,52,138,16
"background",-146775.597115,284991.970058,10.3016996383667,0,175.569000244141,-2.01200008392334,8.82129955291748,7,63,124,18
"background",-32660.7060912,285113.187603,2.01729989051819,0,35.1339988708496,-5.33430004119873,7.32469987869263,3,53,140,16
"background",-31174.3488821,284522.524516,2.65000009536743,0.0676999986171722,31.2222995758057,-5.18599987030029,7.60200023651123,3,54,139,16
"background",-235697.335535,284769.524359,2.54500007629395,0,286.920013427734,-2.04229998588562,6.09369993209839,1,60,136,18
"background",-53183.4791288,283966.340009,1.2849999666214,0,58.9762992858887,-5.56699991226196,6.90000009536743,11,59,170,11
"background",-121089.909586,283475.58645,0,0,188.227996826172,-6.62769985198975,6.06330013275146,1,66,123,11
"background",-297295.101152,282694.023813,4.76870012283325,0,325.768005371094,-2.20230007171631,7.55970001220703,1,59,132,18
"background",-328255.215796,280379.374582,31.8022994995117,0,218.705001831055,3.07030010223389,12.6237001419067,7,59,151,15
"background",-218792.180383,279908.52481,30.1422996520996,0,175.567993164062,2.75929999351501,13.9512996673584,2,56,136,19
"background",-98627.807876,279109.039578,0,0,154.582000732422,-7.46969985961914,4.95870018005371,7,66,133,11
"background",-90285.911355,278520.528608,0,0,162.526000976562,-8.11330032348633,6.61969995498657,7,69,143,12
"background",-162095.451669,278312.644992,16.4139995574951,0,145.205001831055,-0.0240000002086163,10.8133001327515,7,60,145,19
"background",-96293.0738947,276954.246348,0,0,176.003997802734,-7.17829990386963,5.08500003814697,7,66,135,11
"background",-162827.682519,275984.902982,18.0196990966797,0,141.356994628906,0.0419999994337559,10.826000213623,6,60,148,19
"background",-235552.710738,275762.556739,23.1466999053955,0,180.942001342773,1.09730005264282,9.48169994354248,7,58,133,19
"background",-273987.956312,273894.247915,14.6483001708984,0,238.134994506836,-1.09899997711182,9.62530040740967,7,60,140,18
"background",-224784.726278,273484.639735,30.6580009460449,0,159.636001586914,3.10800004005432,14.1949996948242,6,45,142,17
"background",-71395.1545273,272587.661972,0.663699984550476,0,162.139007568359,-5.4886999130249,6.08330011367798,7,68,145,12
"background",-98946.1686256,272089.822816,0,0,209.923004150391,-7.08729982376099,5.33370018005371,4,66,133,11
"background",-127786.390732,271413.751406,0,0,437.523010253906,-7.55999994277954,4.29570007324219,5,65,121,10
"background",-76248.9803422,270501.563805,0.633300006389618,0,147.654998779297,-6.625,6.5149998664856,7,69,145,12
"background",-350093.199656,270325.457716,24.1623001098633,0,289.518005371094,3.38070011138916,11.7700004577637,7,58,153,15
"background",-58284.1272348,269787.002804,1.38800001144409,0.0337000004947186,60.4129981994629,-4.87230014801025,7.1746997833252,1,66,157,12
"background",-343647.361089,269259.476651,31.5042991638184,0,249.682998657227,3.85829997062683,12.6712999343872,7,58,150,15
"background",-51014.1928123,269050.136104,3.98169994354248,0,57.5320014953613,-4.24900007247925,7.6560001373291,10,57,175,12
"background",-225419.352712,266243.791279,31.809700012207,0,149.97900390625,3.88429999351501,14.2609996795654,2,45,140,17
"background",-199552.760322,264391.148679,31.7803001403809,0,124.204002380371,4.11530017852783,15.8059997558594,2,44,147,15
"background",-211264.725899,262895.478331,31.4927005767822,0.405299991369247,127.957000732422,4.03429985046387,15.4962997436523,6,42,145,15
"background",-175157.319633,262510.837501,31.0849990844727,0.262699991464615,114.682998657227,4.26469993591309,15.3276996612549,2,45,164,17
"background",-265834.420969,261940.153112,13.7272996902466,0,281.240997314453,-1.56770002841949,8.89929962158203,7,60,136,18
"background",-35645.8945779,262109.387356,6.72669982910156,0.0753000006079674,32.1920013427734,-3.85770010948181,8.91499996185303,11,56,155,17
"background",-195723.175397,261793.503936,31.3292999267578,0.0507000014185905,124.021003723145,4.05130004882812,15.71399974823,6,44,144,15
"background",-132286.845081,261027.307581,0.660700023174286,0,236.975006103516,-5.30999994277954,5.9689998626709,1,66,125,11
"background",-340004.532241,259007.675793,30.92799949646,0,245.343002319336,3.96429991722107,13.8606996536255,7,56,151,15
"background",-174592.333846,254026.927892,30.3733005523682,0,120.068000793457,3.78200006484985,14.5663003921509,2,46,165,17
"background",-211541.578407,253948.675761,30.9407005310059,0,126.309997558594,3.83899998664856,15.5389995574951,2,41,144,15
"background",-151532.474472,253120.91545,23.0303001403809,0,146.863998413086,0.785700023174286,10.6990003585815,8,61,141,20
"background",-36418.3280241,252740.077285,7.02969980239868,0,35.9463005065918,-3.59369993209839,8.98630046844482,11,55,164,17
"background",-40340.7824403,252488.364621,7.01900005340576,0,43.535701751709,-3.49469995498657,8.86229991912842,11,57,165,17
"background",-337080.401734,252681.272442,27.2399997711182,0,248.977996826172,3.30970001220703,12.1653003692627,2,56,155,15
"background",-86936.3155723,251038.131854,0.698000013828278,0,166.294998168945,-4.89429998397827,6.9407000541687,7,64,148,12
"background",-112490.633854,250088.111067,0.67330002784729,0,163.061004638672,-5.28070020675659,6.96500015258789,7,67,126,17
"background",-358251.096047,249277.082619,29.4160003662109,0,339.798004150391,4.4576997756958,11.7146997451782,7,57,160,15
"background",-173368.320177,246694.835516,31.6800003051758,0.0577000007033348,121.293998718262,4.28170013427734,15.1656999588013,2,47,165,17
"background",-320762.477203,241016.515873,26.0750007629395,0,248.673004150391,2.47270011901855,13.0069999694824,7,55,148,16
"background",-330979.595659,240473.327439,30.6772994995117,0,238.132995605469,4.0592999458313,12.826000213623,7,56,154,16
"background",-281324.334144,240454.500721,20.0629997253418,0,226.335998535156,0.323000013828278,10.7442998886108,7,54,144,18
"background",-46277.123787,237533.464913,1.41770005226135,0,146.296997070312,-5.19000005722046,7.30130004882812,1,63,142,12
"background",-225813.235797,235797.662492,29.1457004547119,0,141.904998779297,2.27830004692078,12.960000038147,8,44,145,17
"background",-3350.63911984,235119.937058,9.69799995422363,1.05970001220703,28.1376991271973,-2.86400008201599,9.47200012207031,3,59,146,17
"background",-39203.5461368,234448.39997,1.57169997692108,0.0873000025749207,130.932998657227,-4.57270002365112,7.60830020904541,1,62,141,12
"background",-313888.517191,234266.733422,26.4783000946045,0,322.065002441406,2.29270005226135,12.3190002441406,7,53,150,18
"background",-32254.9806807,233264.323195,3.54029989242554,0,117.658996582031,-4.04570007324219,8.11800003051758,1,63,145,12
"background",-199481.177437,230818.520795,33.0250015258789,0,112.457000732422,4.51230001449585,15.7110004425049,2,41,144,15
"background",-299220.647873,230806.218985,30.5513000488281,0,222.886001586914,3.45830011367798,13.3726997375488,2,52,149,18
"background",-300378.225717,228431.08567,29.7880001068115,0,222.080993652344,3.19099998474121,13.7646999359131,6,52,149,18
"background",-208329.842058,228291.149527,33.5192985534668,0,117.939002990723,4.49329996109009,15.2259998321533,2,41,145,15
"background",-62625.0312417,228210.360091,2.49270009994507,0,177.343002319336,-3.85400009155273,7.97069978713989,7,63,142,12
"background",-64844.9603073,227179.104392,5.22069978713989,0,186.533004760742,-3.70770001411438,8.76630020141602,7,62,141,12
"background",-193909.901194,227194.349176,33.1022987365723,0,106.205001831055,4.48169994354248,15.726300239563,2,34,161,11
"background",-237748.759518,226681.424628,1.22730004787445,0,253.031997680664,-3.08899998664856,5.79199981689453,1,61,136,18
"background",-84086.7515364,226267.985471,12.5050001144409,0,170.283004760742,-2.71499991416931,9.88269996643066,7,65,128,13
"background",-96486.6756994,223644.789956,14.2959995269775,0,173.016998291016,-1.24370002746582,10.3769998550415,7,63,117,13
"background",-141433.060386,222137.950476,25.4286994934082,0,275.010009765625,1.4889999628067,11.734299659729,6,57,140,19
"background",-303571.214034,218862.650588,25.8929996490479,0,358.106994628906,1.13230001926422,11.3219995498657,2,54,156,16
"background",-64957.7805735,218692.624637,0.625299990177155,0,195.369003295898,-5.42799997329712,5.00299978256226,1,63,143,12
"background",-328196.300339,218255.455507,31.9183006286621,0,302.376007080078,3.43969988822937,14.4689998626709,7,56,162,16
"background",-150035.361073,218071.207471,29.7572994232178,0,245.755004882812,3.20770001411438,13.3156995773315,8,50,174,17
"background",-182080.937017,217655.036656,33.5299987792969,0,98.1880035400391,4.58799982070923,15.8166999816895,2,37,162,10
"background",-229601.292042,216927.441987,22.0090007781982,0,153.074005126953,1.37300002574921,9.94970035552979,7,59,143,18
"background",-314085.26239,216673.436139,22.3640003204346,0,402.475006103516,1.51600003242493,9.98400020599365,7,55,150,18
"background",-82736.0116969,214913.017761,15.1129999160767,0,175.378005981445,-1.91170001029968,10.604700088501,5,63,129,13
"background",-144571.496447,213503.232533,31.7437000274658,0,263.740997314453,2.42729997634888,12.8283004760742,7,61,148,19
"background",-29376.0084386,213382.850669,0.648999989032745,0,144.384002685547,-6.81069993972778,6.60330009460449,7,64,142,12
"background",-231758.717478,212210.780173,17.4283008575439,0,151.001998901367,0.335999995470047,8.44270038604736,6,61,142,18
"background",-109225.341347,211466.545309,15.8273000717163,0,313.944000244141,0.142299994826317,10.1612997055054,8,57,115,18
"background",-309625.985924,210760.477063,28.4293003082275,0,315.113006591797,1.57500004768372,12.6726999282837,7,53,149,18
"background",-231648.281579,210241.3337,18.3139991760254,0,148.300994873047,0.400000005960464,8.49269962310791,6,61,142,18
"background",-62836.7902997,208789.600025,2.87100005149841,0,187.25,-4.08300018310547,8.06099987030029,7,64,136,13
"background",-311128.621078,208910.571847,30.3393001556396,0,312.075988769531,1.75530004501343,12.6809997558594,7,54,147,18
"background",-126480.026425,206889.518284,26.6602993011475,0,329.115997314453,1.16170001029968,10.7613000869751,7,56,128,18
"background",-145701.220494,205921.05996,33.9132995605469,0,231.09700012207,5.11499977111816,14.7003002166748,6,50,172,17
"background",-30106.0346879,204451.655229,1.59800004959106,0,86.7939987182617,-5.53299999237061,7.20699977874756,3,65,142,12
"background",-220084.417006,204390.110025,34.5637016296387,0.849300026893616,111.533996582031,4.3383002281189,15.1702995300293,2,42,141,17
