"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-232242.797272,291630.099747,79.9623031616211,43.2453002929688,60.1957015991211,3.5460000038147,20.5716991424561,7,58,146,19
"background",-220132.995896,290246.190358,83.0780029296875,60.9552993774414,88.9177017211914,7.92969989776611,23.8766994476318,7,59,145,19
"background",-299661.63657,289066.119347,119.557998657227,0,92.5390014648438,3.81970000267029,16.4526996612549,7,60,134,18
"background",-307121.696213,288649.460326,123.953002929688,3.76869988441467,83.9830017089844,4.71929979324341,20.0279998779297,6,55,148,15
"background",-86349.0755288,287926.774806,100.677001953125,3.11730003356934,50.2006988525391,-0.0252999998629093,16.7112998962402,7,70,144,12
"background",-255462.325793,286831.696845,59.0769996643066,68.8187026977539,53.6547012329102,4.8253002166748,19.4006996154785,2,62,146,19
"background",-305524.001814,285791.29139,125.410003662109,0.671000003814697,80.246696472168,4.60099983215332,19.5473003387451,6,53,145,18
"background",-237192.615159,284767.347695,98.6940002441406,17.2486991882324,80.3212966918945,4.25670003890991,16.4803009033203,7,60,136,18
"background",-52564.7213158,284414.492805,96.9489974975586,34.5519981384277,16.3169994354248,2.56069993972778,19.3463001251221,11,59,168,11
"background",-280945.99797,284167.978573,99.0736999511719,35.6520004272461,65.4710006713867,4.73070001602173,17.7206993103027,7,61,138,18
"background",-370642.765161,281608.751048,125.928001403809,1.93499994277954,62.8837013244629,8.0959997177124,17.9312992095947,2,58,164,15
"background",-270979.742566,279786.508674,80.3852996826172,55.023998260498,52.0223007202148,4.76599979400635,20.4016990661621,7,60,141,18
"background",-88951.7542374,278760.045529,102.060997009277,0,52.7210006713867,-0.0746999979019165,16.315299987793,2,69,144,12
"background",-111314.993764,279094.866191,88.684700012207,7.28170013427734,67.1129989624023,-0.0469999983906746,15.2150001525879,9,66,124,11
"background",-229648.591123,276864.064749,132.210998535156,10.0753002166748,54.0923004150391,8.00300025939941,23.3803005218506,7,56,133,19
"background",-145757.440829,274882.494235,136.804000854492,1.04229998588562,81.072998046875,4.2979998588562,19.2362995147705,7,64,125,17
"background",-7842.49024612,273522.295587,56.6747016906738,70.5619964599609,27.0506992340088,2.41729998588562,20.202299118042,3,59,139,16
"background",-104470.425911,272429.952392,73.0289993286133,0,103.934997558594,-1.34070003032684,12.1879997253418,8,66,129,11
"background",-294246.628434,270671.682814,100.860000610352,31.0470008850098,62.8973007202148,5.03630018234253,19.7667007446289,7,53,146,18
"background",-191802.217611,270702.286281,134.84700012207,22.8332996368408,42.0626983642578,11.399299621582,26.9237003326416,11,44,146,16
"background",-138681.960757,269007.662235,111.524002075195,0,85.0593032836914,1.57669997215271,15.5882997512817,7,64,127,11
"background",-79803.1200778,268805.02465,109.734001159668,2.64770007133484,50.4023017883301,1.19830000400543,16.6429996490479,6,69,146,12
"background",-29695.2225685,267837.025715,50.7546997070312,76.7477035522461,30.7752990722656,2.56430006027222,18.6720008850098,3,56,145,16
"background",-199961.595549,266974.414902,145.708999633789,13.3413000106812,43.0110015869141,11.822699546814,27.0226993560791,6,44,146,15
"background",-74828.6336864,266975.14761,114.789001464844,4.40869998931885,48.3616981506348,1.74129998683929,16.8640003204346,9,69,148,12
"background",-272636.596544,266139.161148,74.8276977539062,61.5830001831055,65.2126998901367,5.24230003356934,19.4216995239258,7,59,139,18
"background",-325296.851428,266151.407014,129.682006835938,1.73430001735687,73.1517028808594,6.67770004272461,20.2569999694824,7,56,146,15
"background",-90824.4108932,263163.763122,96.5046997070312,16.7926998138428,52.2706985473633,1.22899997234344,16.2546997070312,7,66,149,11
"background",-136815.186726,262675.113963,106.486000061035,3.44799995422363,85.7263031005859,1.73829996585846,13.28600025177,7,64,128,11
"background",-350133.156308,261320.745151,126.370002746582,0,89.8233032226562,7.21400022506714,20.0646991729736,7,58,155,15
"background",-219043.770245,260354.525797,45.4877014160156,113.899002075195,43.5970001220703,11.7873001098633,26.6177005767822,6,43,142,15
"background",-168460.721255,258558.052167,60.1102981567383,94.7362976074219,45.3553009033203,10.0326995849609,26.0266990661621,6,46,169,17
"background",-309229.220612,258062.390909,133.179000854492,3.60800004005432,65.8550033569336,6.44000005722046,21.4340000152588,7,54,147,15
"background",-356609.291034,257449.795435,134.052993774414,0,69.3199996948242,7.28329992294312,21.9209995269775,2,58,160,15
"background",-352849.890669,255865.152244,133.90299987793,0,70.5392990112305,6.9210000038147,21.9713001251221,2,58,159,15
"background",-131784.941737,255110.940782,110.498001098633,1.20169997215271,80.2963027954102,1.6690000295639,16.0086994171143,7,63,127,11
"background",-251993.707102,253915.363557,62.964298248291,68.1623001098633,60.1733016967773,6.01929998397827,19.4610004425049,7,61,134,18
"background",-335620.396561,253921.584411,120.637001037598,14.9632997512817,67.5962982177734,7.28599977493286,22.4459991455078,7,56,155,15
"background",-355046.391656,253456.764287,111.69100189209,10.7152996063232,89.382698059082,7.25099992752075,18.3927001953125,7,58,158,15
"background",-89414.5960533,252794.691969,113.700996398926,9.48569965362549,42.6142997741699,1.96800005435944,18.5097007751465,7,64,149,12
"background",-183872.680887,253077.676843,44.3059997558594,114.28099822998,42.1380004882812,11.8306999206543,26.8920001983643,2,45,160,17
"background",-74891.2726786,252991.035796,109.613998413086,5.48729991912842,56.5172996520996,1.99370002746582,15.2849998474121,7,63,146,12
"background",-206446.840691,252360.137282,42.3013000488281,117.192001342773,41.3600006103516,11.5740003585815,26.9027004241943,6,42,144,15
"background",-216592.606429,251589.830996,58.2439994812012,101.852996826172,37.7943000793457,12.0857000350952,26.5196990966797,6,42,144,15
"background",-164455.109979,251122.752108,53.5382995605469,102.105003356934,48.5040016174316,9.07129955291748,25.0032997131348,6,46,169,17
"background",-239466.240377,250088.610247,80.7387008666992,63.3580017089844,52.0029983520508,7.1560001373291,22.5510005950928,8,46,149,16
"background",-207935.948837,248643.50106,46.7047004699707,114.214996337891,39.3907012939453,11.8299999237061,26.753999710083,6,41,143,15
"background",-87224.7335965,248493.019395,94.8130035400391,6.27470016479492,74.8539962768555,1.84230005741119,13.8936996459961,1,64,148,12
"background",-23338.255182,247874.4375,37.2196998596191,111.283996582031,13.306300163269,4.89069986343384,22.3423004150391,9,56,156,17
"background",-325068.670919,247568.349284,133.011993408203,3.46770000457764,69.7507019042969,7.05700016021729,21.2567005157471,7,55,146,16
"background",-249612.875812,247768.372313,93.263298034668,35.5180015563965,73.1886978149414,5.44700002670288,16.2122993469238,7,62,131,18
"background",-291863.932845,247856.875155,94.1046981811523,48.6520004272461,71.6890029907227,7.58629989624023,18.8279991149902,7,53,147,18
"background",-291002.184712,246691.173138,128.636001586914,16.6072998046875,63.8230018615723,7.67500019073486,20.6690006256104,7,53,148,18
"background",-179014.453731,246553.133728,45.5416984558105,112.02799987793,42.5483016967773,11.5712995529175,26.3479995727539,2,45,162,17
"background",-332598.68273,245548.878003,98.024299621582,36.6523017883301,63.1183013916016,7.15000009536743,20.7096996307373,2,56,156,15
"background",-267896.828435,240163.249087,128.625,0.254999995231628,81.6579971313477,4.7519998550415,17.7327003479004,7,59,137,18
"background",-328965.919983,239928.390156,129.014999389648,5.69799995422363,57.5742988586426,7.80630016326904,20.8213005065918,7,56,154,16
"background",-105856.110074,240237.094346,125.689002990723,1.86570000648499,55.4607009887695,2.31730008125305,18.1107006072998,7,64,125,13
"background",-39709.0444304,237885.507184,71.7197036743164,50.9897003173828,45.6777000427246,2.71029996871948,16.17799949646,1,63,144,12
"background",-199614.768573,238262.461597,36.4636993408203,125.295997619629,35.692699432373,12.2982997894287,27.0729999542236,2,41,147,15
"background",-184047.916425,236802.769095,137.378005981445,25.065299987793,31.5387001037598,12.0089998245239,27.7036991119385,11,40,167,10
"background",-229843.896365,236042.373478,55.5756988525391,95.7242965698242,48.2910003662109,9.02099990844727,24.2980003356934,8,45,144,17
"background",-26001.9713892,235301.972648,47.8520011901855,76.8167037963867,31.887300491333,3.22129988670349,18.6573009490967,3,61,150,12
"background",-130409.558104,235058.641954,93.9243011474609,39.0279998779297,99.3089981079102,3.34100008010864,17.7537002563477,7,62,123,17
"background",-252519.536276,232924.322566,115.208999633789,10.4746999740601,90.0093002319336,4.89200019836426,15.9680004119873,1,62,129,18
