"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","tmxjja","pptdjf","fvegrec","mam","brd","rep"
"background",181225.491088,-122820.87997,128.580001831055,1012.33001708984,185.542999267578,3.40669989585876,19.9167003631592,31.3491992950439,30.9099006652832,3,42,96,23
"background",29988.9095463,-122996.944472,284.279998779297,1135.2900390625,357.510009765625,9.78330039978027,25.3299999237061,36.084400177002,62.6041984558105,2,46,158,18
"background",-67616.779251,-122627.771718,233.320007324219,1114.69995117188,233.167007446289,9.75,24.3267002105713,33.7897987365723,41.9878997802734,11,37,150,15
"background",-141467.135964,-122855.648725,346.109985351562,913.836975097656,513.817016601562,7.90999984741211,21.9666996002197,26.6893997192383,97.6123962402344,5,50,173,20
"background",188039.795198,-123396.426809,103.983001708984,1381.75,111.892997741699,10.0699996948242,26.7166996002197,38.7692985534668,19.9151000976562,3,41,85,26
"background",126596.53019,-123211.055264,247.307006835938,297.592987060547,1175.82995605469,-3.43670010566711,7.72329998016357,14.8299999237061,211.848007202148,10,47,40,3
"background",220743.033507,-123450.234724,128.880004882812,1026.75,158.953002929688,5.13000011444092,20.2166996002197,31.4909992218018,19.324800491333,3,38,64,26
"background",60188.5250685,-123444.870937,416.880004882812,897.97998046875,661.409973144531,9.32670021057129,22.4832992553711,32.6842002868652,118.085998535156,6,50,165,20
"background",-102689.220797,-123218.783175,333.953002929688,942.830017089844,432.677001953125,8.12329959869385,22.4333000183105,31.6681003570557,81.7759017944336,2,48,141,23
"background",-9407.36882276,-123964.544716,285.519989013672,1097.85998535156,290.089996337891,9.41329956054688,24.6266994476318,34.7489013671875,50.1020011901855,11,35,151,13
"background",103820.986788,-124057.277492,300.420013427734,593.799987792969,1008.55999755859,2.05329990386963,13.0267000198364,21.6674003601074,178.253005981445,7,58,98,8
"background",159294.121951,-123861.406022,120.072998046875,1270.18994140625,148.332992553711,7.17670011520386,24.7133007049561,35.7706985473633,28.2444000244141,3,50,151,24
"background",-10880.5391026,-123792.159263,283.790008544922,1100.10998535156,288.920013427734,9.47000026702881,24.6033000946045,34.7317008972168,49.9165992736816,11,35,151,13
"background",-41624.4460478,-123874.960676,230.520004272461,1133.46997070312,232.417007446289,9.58670043945312,24.2966995239258,33.850700378418,39.6430015563965,11,35,168,10
"background",-108835.888652,-123643.151272,288.489990234375,982.130004882812,514.580017089844,9.05329990386963,20.926700592041,30.2458992004395,97.8552017211914,2,46,144,24
"background",2915.15010661,-123634.198226,262.303009033203,1131.36999511719,305.576995849609,9.5600004196167,24.6432991027832,34.8508987426758,52.5340995788574,11,36,157,13
"background",179581.626911,-123803.387995,106.962997436523,1062.26000976562,179.453002929688,4.30329990386963,21.4867000579834,33.2639999389648,30.4822006225586,3,45,99,22
"background",75644.6000645,-123790.832615,476.880004882812,883.013000488281,698.653015136719,9.68000030517578,22.3099994659424,32.4231986999512,121.41300201416,6,55,129,18
"background",-130714.037177,-123946.941964,326.997009277344,943.507019042969,414.527008056641,8.08670043945312,22.2733001708984,27.5690994262695,77.7483978271484,2,48,169,15
"background",-75383.3165735,-123975.707536,217.662994384766,1072.05004882812,222.393005371094,8.69670009613037,24.0533008575439,33.0878982543945,40.4403991699219,2,42,128,23
"background",196413.070086,-124008.488069,106.669998168945,1309.14001464844,117.093002319336,9.63329982757568,25.9599990844727,38.2676010131836,20.1832008361816,3,40,74,26
"background",192626.467159,-123961.290673,93.9766998291016,1374.0400390625,99.2232971191406,10.8233003616333,27.8299999237061,40.1046981811523,16.9535999298096,3,42,83,26
"background",-95294.9587032,-124512.364733,229.567001342773,1055.58996582031,269.940002441406,8.85999965667725,22.6466999053955,31.7066993713379,49.5681991577148,2,47,140,23
"background",98.2273640141,-124319.901658,259.809997558594,1128.76000976562,301.852996826172,9.42329978942871,24.6133003234863,34.7639007568359,51.8418006896973,11,36,157,13
"background",134630.145411,-124531.963575,167.770004272461,440.346984863281,677.880004882812,-3.72000002861023,9.27000045776367,17.1352005004883,115.446998596191,7,53,40,4
"background",17521.0716416,-124178.413601,308.679992675781,1107.61999511719,318.622985839844,9.97669982910156,24.9533004760742,35.4047012329102,56.2919998168945,11,37,160,13
"background",-27769.0305741,-124509.436049,220.363006591797,1156.5400390625,232.412994384766,9.68330001831055,24.4832992553711,34.3069000244141,39.7927017211914,2,36,158,13
"background",164115.851953,-124483.271674,132.072998046875,1229.63000488281,150.016998291016,7.12330007553101,24.7000007629395,36.2346000671387,28.6047992706299,3,50,146,24
"background",243111.376264,-124103.001005,86.9533004760742,1477.31994628906,88.1900024414062,13.3233003616333,30.2299995422363,41.9883003234863,13.1090002059937,3,35,80,26
"background",237680.149749,-124645.276573,94.6066970825195,1433.5,96.246696472168,12.7799997329712,29.0599994659424,41.0106010437012,16.1520004272461,3,36,80,26
"background",247866.476467,-124557.274293,89.7099990844727,1428.86999511719,90.7300033569336,13.1632995605469,29.1033000946045,40.8160018920898,13.069899559021,3,36,93,26
"background",-60282.5964718,-124568.435507,239.919998168945,1112.81994628906,237.800003051758,9.65330028533936,24.3600006103516,33.8212013244629,42.5427017211914,2,36,152,14
"background",-49480.3175527,-124859.537083,244.669998168945,1115.35998535156,241.697006225586,9.69670009613037,24.2700004577637,33.8356018066406,42.223201751709,11,37,157,10
"background",174364.287996,-124723.917737,113.019996643066,791.637023925781,261.446990966797,0.276699990034103,15.2299995422363,25.6669998168945,39.6758003234863,7,47,105,16
"background",-114402.662912,-124922.900369,274.256988525391,957.213012695312,439.822998046875,6.31330013275146,23.0032997131348,30.3251991271973,83.3432006835938,6,47,145,24
"background",253184.134485,-124748.833384,111.577003479004,1268.66003417969,119.49299621582,10.0032997131348,24.6499996185303,36.2692985534668,15.8926000595093,3,39,90,25
"background",-160371.74625,-124906.58655,448.453002929688,749.9169921875,553.1669921875,8.59669971466064,18.8400001525879,20.5205993652344,105.994003295898,11,49,182,16
"background",-13401.117834,-124694.607023,273.809997558594,1111.7099609375,278.31298828125,9.57999992370605,24.6200008392334,34.742000579834,48.2071990966797,11,35,151,13
"background",262496.431841,-125010.550891,126.647003173828,1126.5400390625,152.526992797852,7.23000001907349,21.7367000579834,32.9908981323242,19.4967002868652,3,40,91,25
"background",202690.937202,-125109.3425,100.699996948242,1351.30004882812,110.666999816895,9.5132999420166,25.7367000579834,37.9258003234863,18.1173000335693,3,40,66,26
"background",221801.343575,-125310.085376,125.169998168945,1064.68005371094,155.572998046875,5.37330007553101,20.676700592041,32.010799407959,19.4006004333496,3,39,64,26
"background",25690.2792055,-125121.926503,319.829986572266,1101.35998535156,325.989990234375,10.0333003997803,25.2033004760742,35.9062004089355,56.8462982177734,5,37,159,13
"background",74261.6928663,-125256.537767,-9999,-9999,578.072998046875,10.5633001327515,24.7000007629395,35.6519012451172,101.792999267578,6,56,134,18
"background",-136178.277734,-125050.234479,316.403015136719,963.390014648438,490.946990966797,7.98000001907349,22.0499992370605,27.0450000762939,92.8487014770508,2,48,169,16
"background",89353.1035473,-125144.078801,461.572998046875,739.372985839844,818.119995117188,6.18330001831055,18.846700668335,28.3805999755859,140.52799987793,6,58,108,10
"background",-48434.808932,-125800.743762,242.490005493164,1118.55004882812,239.447006225586,9.71329975128174,24.2632999420166,33.8297004699707,41.7002983093262,11,37,157,10
"background",-76074.0586291,-125826.628424,199.520004272461,1094.01000976562,221.177001953125,8.26000022888184,24.0867004394531,33.0210990905762,40.146900177002,2,42,128,23
"background",184256.365055,-125917.180224,122.773002624512,1268.84997558594,144.003005981445,8.02670001983643,24.7900009155273,36.8339996337891,26.6273994445801,3,42,91,26
"background",-19044.4627321,-125940.430924,231.156997680664,1152.98999023438,252.309997558594,9.65670013427734,24.6233005523682,34.6794013977051,43.6236000061035,2,36,155,13
"background",121794.228968,-125773.733964,274,305.613006591797,1277.47998046875,-2.80999994277954,7.71999979019165,14.5663003921509,232.731994628906,9,47,54,3
"background",-61305.7628212,-125643.354374,235.589996337891,1117.25,233.15299987793,9.71000003814697,24.3400001525879,33.801399230957,41.8209991455078,11,36,146,10
"background",-127483.866314,-125803.073282,340.946990966797,932.81298828125,385.322998046875,7.98999977111816,22.0632991790771,26.9624004364014,72.5288009643555,2,47,167,16
"background",-112262.508942,-126289.476488,270.483001708984,1008.34002685547,480.649993896484,8.38000011444092,21.9733009338379,31.3962993621826,90.0363998413086,2,47,145,24
"background",28416.5156297,-126030.870715,321.029998779297,1100.03002929688,326.453002929688,10.0367002487183,25.2033004760742,35.888801574707,56.8895988464355,11,36,154,11
"background",106679.532429,-126360.124003,306.779998779297,642.070007324219,892.057006835938,4.21670007705688,18.8400001525879,28.4120998382568,153.212005615234,6,57,105,16
"background",-96993.6805175,-126354.130272,224.457000732422,1009.36999511719,272.933013916016,6.85669994354248,23.6033000946045,32.4229011535645,50.0850982666016,2,47,138,23
"background",-148524.347496,-126371.482372,334.016998291016,918.736999511719,527.763000488281,8.28330039978027,20.7066993713379,23.6718997955322,99.5569000244141,2,47,175,16
"background",8333.8930549,-126355.754011,304.480010986328,1097.19995117188,308.589996337891,9.80669975280762,24.7399997711182,34.9547004699707,53.8700981140137,11,38,158,13
"background",139134.708192,-126395.461513,156.15299987793,451.946990966797,624.960021972656,-2.5132999420166,10.4167003631592,18.7849998474121,105.480003356934,1,47,39,4
"background",-120672.562447,-126159.429058,388.363006591797,888.317016601562,414.542999267578,7.95329999923706,22.1833000183105,27.2840995788574,78.3910980224609,2,47,164,15
"background",-141038.153307,-126096.44709,386.407012939453,864.599975585938,534.057006835938,7.25670003890991,21.6033000946045,25.7845993041992,101.928001403809,2,46,149,23
"background",171761.389215,-126009.280772,139.973007202148,789.663024902344,247.236999511719,0.246700003743172,16.2966995239258,27.0037994384766,40.5150985717773,3,47,108,17
"background",83237.309313,-126072.924873,470.173004150391,859.026977539062,773.622985839844,8.04329967498779,20.6000003814697,30.5596008300781,134.804992675781,6,57,120,18
"background",-138922.343667,-126307.624566,450.809997558594,812.919982910156,500.683013916016,8.19999980926514,21.9932994842529,26.6460990905762,94.8470001220703,6,46,151,22
"background",249531.246938,-126211.430098,87.4832992553711,1430.97998046875,88.5567016601562,13.3966999053955,29.7600002288818,41.5424003601074,12.6759996414185,3,36,93,25
"background",-133843.906477,-126081.05591,360.070007324219,918.596984863281,458.316986083984,7.96670007705688,22.0433006286621,26.9503002166748,86.2388000488281,2,49,167,16
"background",-137375.071315,-126070.305581,461.660003662109,809.773010253906,488.286987304688,8.26000022888184,22.0233001708984,26.762300491333,92.32080078125,11,48,170,15
"background",19560.8179802,-126846.331154,304.796997070312,1103.93005371094,309.356994628906,10.1899995803833,24.8700008392334,35.2891006469727,54.6027984619141,2,37,159,13
"background",-112559.975875,-126734.862995,267.997009277344,1009.73999023438,470.769989013672,8.17329978942871,22.2600002288818,31.261100769043,88.1372985839844,2,47,145,24
"background",2253.49615959,-126742.906492,260.696990966797,1134.68005371094,302.200012207031,9.57670021057129,24.6933002471924,34.8872985839844,52.0411987304688,11,37,157,13
"background",-104658.480837,-126686.524687,273.397003173828,985.807006835938,466.660003662109,7.50670003890991,22.5100002288818,31.5632991790771,85.299201965332,6,47,144,24
"background",-75103.5868265,-126842.955227,195.746994018555,1074.7099609375,218.143005371094,8.24670028686523,24.0566997528076,32.9360008239746,39.3656997680664,2,42,128,23
"background",-94401.4981731,-127054.248241,250.412994384766,1021.04998779297,273.696990966797,8.25669956207275,22.5932998657227,31.5580005645752,48.8266983032227,2,47,139,23
"background",162676.663081,-127237.094317,129.852996826172,1264.43005371094,145.826995849609,7.32999992370605,24.7833003997803,36.0615997314453,27.7961006164551,5,50,148,24
"background",118400.241974,-127411.83374,380.929992675781,336.31298828125,1123.33996582031,-1.2632999420166,9.7632999420166,17.2248992919922,204.781005859375,1,50,83,6
"background",151847.716583,-127044.413221,162.567001342773,1106.11999511719,237.236999511719,5.3600001335144,20.073299407959,30.8689994812012,42.4057998657227,2,64,114,12
"background",5977.69946155,-127191.510615,302.309997558594,1097.76000976562,306.692993164062,9.72999954223633,24.7299995422363,34.9407005310059,53.1352996826172,11,38,158,13
"background",9412.38578929,-127585.822287,304.842987060547,1098.64001464844,308.826995849609,9.85669994354248,24.7667007446289,35.0289993286133,54.0647010803223,11,38,158,13
"background",78987.1515845,-127460.003424,469.329986572266,911.343017578125,653.690002441406,10.4567003250122,23.1900005340576,33.4431991577148,113.165000915527,6,48,154,20
"background",255396.593844,-127559.419261,116.446998596191,1219.83996582031,125.472999572754,9.89669990539551,22.6133003234863,34.0158996582031,16.6734008789062,3,39,87,25
"background",-23243.2689431,-127723.377214,221.339996337891,1157.68005371094,233.003005981445,9.66670036315918,24.5200004577637,34.3739013671875,39.7771987915039,11,36,155,13
"background",-79151.4166089,-127850.31359,218.873001098633,1048.5,224.552993774414,7.94670009613037,24.0366992950439,32.9197998046875,40.492000579834,2,43,130,23
"background",235285.580103,-127582.313104,110.769996643066,1281.0400390625,121.296997070312,9.31669998168945,24.7866992950439,36.576000213623,17.361400604248,3,42,66,27
"background",999.138265722,-127855.547023,296.010009765625,1100.2099609375,300.743011474609,9.62670040130615,24.6732997894287,34.8339004516602,51.8633003234863,11,37,157,13
"background",96756.3830825,-127508.092912,382.130004882812,794.903015136719,797.932983398438,6.54670000076294,19.8966999053955,29.4829998016357,138.078994750977,6,57,113,16
"background",-70583.5223015,-127683.723334,209.212997436523,1108.85998535156,212.332992553711,9.59669971466064,23.8966999053955,33.2738990783691,38.334300994873,2,41,129,23
"background",148991.472723,-128183.823557,171.727005004883,596.14697265625,491.673004150391,-1.29670000076294,11.4499998092651,20.4811000823975,82.28759765625,1,58,101,9
"background",226532.497877,-128190.087173,177.817001342773,797.052978515625,256.326995849609,3.21670007705688,15.5699996948242,25.4459991455078,26.8152008056641,7,41,63,26
"background",102892.650609,-128361.342601,383.8330078125,782.697021484375,852.177001953125,5.94329977035522,20.3033008575439,30.0021991729736,147.748001098633,8,56,112,16
"background",-83012.7845859,-128198.53091,213.893005371094,1054.44995117188,227.326995849609,8.2632999420166,23.8966999053955,32.8693008422852,41.1088981628418,2,43,133,23
"background",132179.532184,-128203.66912,180.50700378418,503.192993164062,692.002990722656,-1.10669994354248,12.3800001144409,20.3425998687744,121.524002075195,5,53,47,4
"background",224535.657119,-128091.672869,156.839996337891,830.346984863281,208.75,3.73000001907349,17.653299331665,28.2420997619629,22.9953002929688,7,41,63,27
"background",-73760.281074,-127955.41585,195.382995605469,1110.80004882812,215.059997558594,9.01000022888184,24.0100002288818,33.2717018127441,38.7076988220215,2,42,128,23
"background",216663.049571,-127952.258425,133.587005615234,896.336975097656,186.979995727539,3.40000009536743,17.6800003051758,28.4391994476318,21.9736995697021,3,38,64,25
"background",59945.2603425,-128113.892,-9999,-9999,539.200012207031,9.82999992370605,24.9200000762939,35.5989990234375,97.7042007446289,6,49,163,20
"background",-54975.7919062,-128660.466938,237.270004272461,1118.23999023438,235.570007324219,9.71329975128174,24.3066997528076,33.7792015075684,42.0583992004395,11,36,146,10
"background",224463.822287,-128442.740584,154.272994995117,862.890014648438,199.276992797852,4.10669994354248,18.3932991027832,29.1492004394531,22.3022994995117,7,41,63,27
"background",117982.107308,-128404.380778,368.410003662109,433.320007324219,1034.73999023438,-1.00999999046326,12.8133001327515,21.1630001068115,187.522994995117,7,52,85,8
"background",26123.0982842,-128754.875091,312.502990722656,1110.42004394531,316.75,10.2700004577637,25.0132999420166,35.5032997131348,55.3153991699219,11,36,154,11
"background",79027.0643948,-128511.702218,436.532989501953,881.963012695312,622.367004394531,10.539999961853,24.1067008972168,34.4292984008789,108.124000549316,8,55,127,18
"background",-41598.8179095,-128728.936392,225.00700378418,1138.36999511719,223.660003662109,9.54669952392578,24.3567008972168,33.8431015014648,38.1123008728027,11,38,156,10
"background",-160214.510562,-128730.637503,458.140014648438,734.572998046875,500.856994628906,8.72000026702881,18.4367008209229,19.8311996459961,95.1931991577148,2,49,177,16
"background",-7723.96753033,-128422.686753,278.25,1109.72998046875,283.100006103516,9.44670009613037,24.676700592041,34.7733001708984,49.0150985717773,11,36,153,13
"background",-8688.05651229,-128592.258299,276.510009765625,1111.22998046875,281.316986083984,9.44670009613037,24.6800003051758,34.771598815918,48.6618995666504,11,36,153,13
"background",131869.562009,-128538.810261,181.863006591797,501.226989746094,713.567016601562,-1.59669995307922,11.3199996948242,19.2528991699219,124.646003723145,5,53,46,4
"background",223597.538661,-128934.901817,131.602996826172,1003.28002929688,161.417007446289,5.00330018997192,20.6233005523682,32.0253982543945,19.8148994445801,3,39,64,26
"background",-38518.7455116,-129267.132752,220.667007446289,1146.61999511719,221.886993408203,9.52999973297119,24.3799991607666,33.8560981750488,37.608699798584,11,36,159,13
"background",76332.9346763,-129168.45273,426.739990234375,830.513000488281,705.0830078125,9.28330039978027,22,32.0335998535156,123.217002868652,8,57,134,17
"background",27489.9270053,-129060.752648,295.350006103516,1127.61999511719,315.423004150391,10.2932996749878,24.9867000579834,35.4589004516602,55.0485992431641,11,36,153,11
"background",88665.1194994,-128899.153126,332.869995117188,818.809997558594,697.276977539062,9.48999977111816,23.0233001708984,33.2732009887695,120.19100189209,6,56,121,17
"background",-137064.195213,-129328.775501,434.579986572266,825.492980957031,472.953002929688,8.12670040130615,21.9300003051758,26.5480995178223,89.002197265625,5,48,168,15
"background",-118204.055365,-129568.351688,375.942993164062,905.356994628906,397.540008544922,7.41330003738403,22.4967002868652,28.4862995147705,73.9973983764648,2,47,147,23
"background",244963.571972,-129355.539426,76.2232971191406,1494.68005371094,76.8867034912109,14.2767000198364,31.6466999053955,43.7445983886719,11.3677997589111,3,34,81,26
"background",155034.549386,-129377.818744,138.223007202148,1242.68005371094,173.779998779297,7.19000005722046,22.5333003997803,33.6446990966797,32.3182983398438,3,63,126,12
"background",-55441.3106743,-129349.604673,236.843002319336,1118.71997070312,235.117004394531,9.71329975128174,24.3066997528076,33.7569999694824,42.0368003845215,11,36,145,10
"background",214682.187917,-129499.061667,112.936996459961,1108.81994628906,142.49299621582,5.63000011444092,21.2632999420166,32.763801574707,19.7758007049561,3,39,66,26
"background",-146005.937953,-129575.443811,391.472991943359,841.099975585938,554.913024902344,7.61999988555908,21.2199993133545,24.863899230957,104.509002685547,4,47,170,16
"background",-81485.9789765,-129421.491255,217.626998901367,1035.72998046875,231.307006835938,7.57000017166138,23.823299407959,32.576000213623,41.8810005187988,2,43,132,23
"background",72361.596759,-129812.336437,440.220001220703,836.807006835938,747.677001953125,8.4399995803833,20.8199996948242,30.9186992645264,131.09700012207,6,56,136,17
"background",100926.89897,-129697.482759,411.440002441406,829.223022460938,788.239990234375,7.95329999923706,22.11669921875,31.994800567627,136.852996826172,6,55,113,16
"background",-137210.560236,-129371.355832,403.747009277344,848.763000488281,482.200012207031,7.96000003814697,21.8633003234863,26.4015998840332,90.788200378418,5,47,151,22
"background",-18204.4850835,-129409.296394,228.626998901367,1157.39001464844,245.050003051758,9.65999984741211,24.63330078125,34.6791000366211,42.1475982666016,11,37,156,13
"background",152285.428219,-129868.563453,148.302993774414,1093.06005859375,221.647003173828,5.32329988479614,19.9433002471924,30.7870006561279,39.7392997741699,2,63,113,11
"background",9646.35879326,-130020.419405,290.967010498047,1114.92004394531,306.662994384766,9.94999980926514,24.8299999237061,35.1389007568359,53.442699432373,5,38,158,13
"background",-80875.8883521,-130134.18565,220.539993286133,1031.68005371094,230.119995117188,7.4867000579834,24.0032997131348,32.7935981750488,41.5073013305664,2,43,131,23
"background",-26355.8094235,-129888.936737,220.123001098633,1157.64001464844,223.236999511719,9.67000007629395,24.5266990661621,34.3241996765137,37.8087005615234,11,37,157,13
"background",121878.483152,-130121.698295,249.360000610352,327.149993896484,1183.16003417969,-2.64669990539551,7.73000001907349,14.6103000640869,213.34700012207,5,47,64,3
"background",261545.667502,-130250.51864,126.400001525879,1223.55004882812,143.712997436523,8.66670036315918,22.4132995605469,33.6987991333008,19.1219005584717,3,40,85,25
"background",131988.297179,-129890.189512,180.029998779297,425.636993408203,714.242980957031,-2.96670007705688,9.55669975280762,17.3048992156982,124.022003173828,1,53,46,4
"background",236717.633684,-130213.917952,107.5,1296.32995605469,119.182998657227,9.42329978942871,25.0167007446289,36.7667007446289,17.7042007446289,3,42,66,27
"background",268803.077785,-130185.236164,121.370002746582,1107.5400390625,160.389999389648,6.34329986572266,20.3533000946045,31.3166007995605,21.7740001678467,3,39,83,25
"background",-124556.181755,-130138.221099,346.799987792969,926.25,356.6669921875,7.7632999420166,22.1466999053955,27.0676002502441,66.3109970092773,5,48,167,16
"background",152036.524255,-130241.679388,148.113006591797,1043.15002441406,238.477005004883,4.74669981002808,19.3500003814697,30.0921993255615,42.3828010559082,10,61,113,11
"background",-55431.2105508,-130585.758338,234.667007446289,1120.52001953125,232.826995849609,9.7367000579834,24.2866992950439,33.7022018432617,41.5547981262207,11,36,145,10
"background",-73148.7422489,-130432.828139,198.50700378418,1094.77001953125,211.5,8.22329998016357,23.9867000579834,32.7289009094238,37.5943984985352,2,42,129,23
"background",224766.10299,-130533.333628,179.410003662109,766.822998046875,245.876998901367,3.1800000667572,16.2000007629395,26.5209007263184,25.9878997802734,7,41,63,27
"background",61822.2075943,-130311.926861,-9999,-9999,521.106994628906,9.9399995803833,25.1299991607666,35.8404006958008,94.6591033935547,9,50,164,20
"background",227373.430566,-130406.194064,177.25,826.403015136719,251.440002441406,3.71329998970032,16.2467002868652,26.3010005950928,27.5356998443604,3,41,63,26
"background",-113472.17846,-131038.09703,350.717010498047,917.682983398438,404.046997070312,6.40000009536743,22.6599998474121,29.6035995483398,75.9486999511719,2,47,145,23
"background",147852.8964,-130830.058,194.983001708984,463.359985351562,624.887023925781,-2.80329990386963,9.72669982910156,18.3111000061035,105.432998657227,1,52,73,4
"background",90984.2262825,-130902.210279,318.066986083984,737.127014160156,844.447021484375,6.32999992370605,19.4666996002197,29.1937999725342,146.516006469727,8,57,120,16
"background",-67546.2112443,-131241.427344,207.24299621582,1137.43994140625,206.580001831055,10.039999961853,23.9500007629395,33.3378982543945,36.8829002380371,11,37,148,14
"background",-143904.416274,-131152.852346,375.622985839844,847.992980957031,607.450012207031,7.16330003738403,21.2332992553711,25.0077991485596,115.28099822998,2,47,168,15
"background",223580.630652,-130864.886582,144.486999511719,942.846984863281,180.067001342773,4.6100001335144,19.4167003631592,30.4585990905762,21.4745998382568,3,41,64,27
"background",-50790.0351004,-131138.883832,234.529998779297,1122.52001953125,232.703002929688,9.77000045776367,24.2833003997803,33.717601776123,41.0130996704102,11,36,148,10
"background",266777.362832,-130908.598488,123.263000488281,1109.75,157.356994628906,6.9032998085022,20.6000003814697,31.5685997009277,21.3918991088867,3,40,82,25
"background",-73044.4520589,-130957.083773,191.126998901367,1110.09997558594,208.537002563477,8.38669967651367,23.9799995422363,32.8867988586426,36.9612998962402,2,42,129,23
"background",125963.195002,-130796.625598,357.092987060547,373.529998779297,978.257019042969,-2.00999999046326,11.6700000762939,19.8554000854492,174.001007080078,1,52,61,6
"background",-51370.8161762,-130788.890282,234.796997070312,1121.56994628906,232.99299621582,9.76000022888184,24.2800006866455,33.7032012939453,41.2243003845215,11,36,147,10
"background",-13722.2394633,-130840.002118,254.080001831055,1134.75,258.433013916016,9.56330013275146,24.7199993133545,34.7966003417969,44.7235984802246,11,37,154,13
"background",109057.655443,-130916.529764,408.709991455078,409.0830078125,1043.91003417969,0.773299992084503,12.5867004394531,20.9125995635986,182.720993041992,7,56,102,14
"background",18857.9597866,-130928.047511,295.953002929688,1117.18005371094,301.8330078125,10.4700002670288,24.7999992370605,35.0292015075684,52.9305992126465,5,36,160,13
"background",37116.0843007,-131563.680623,324.307006835938,1101.18005371094,328.177001953125,10.1033000946045,25.2033004760742,35.7918014526367,57.1026992797852,5,37,155,11
"background",-39134.6094237,-131313.44144,222.802993774414,1143.56994628906,219.919998168945,9.57670021057129,24.3733005523682,33.8591003417969,37.1185989379883,11,38,157,10
"background",75538.724969,-131598.284519,417.989990234375,855.393005371094,756.197021484375,8.45670032501221,21.3267002105713,31.256799697876,131.839996337891,8,56,133,17
"background",-118007.161544,-131668.6941,350.170013427734,930.656982421875,390.162994384766,6.95329999923706,22.63330078125,29.109899520874,72.8589019775391,2,47,147,23
"background",60503.6937609,-131301.170743,-9999,-9999,520.5,9.82670021057129,25.0699996948242,35.7915992736816,93.9666976928711,9,48,164,20
"background",-40331.4685757,-131344.138885,222.537002563477,1141.83996582031,221.033004760742,9.57999992370605,24.36669921875,33.8522987365723,37.4009017944336,11,38,157,10
"background",269227.982406,-131294.953811,120.156997680664,1119.10998535156,158.986999511719,6.24329996109009,20.346700668335,31.2861003875732,21.7334003448486,3,38,79,25
"background",62797.0017461,-131413.99472,387.852996826172,963.783020019531,553.559997558594,9.53670024871826,24.2600002288818,34.8676986694336,100.896003723145,6,50,163,20
"background",67955.0443717,-131337.994565,416.653015136719,926.776977539062,626.820007324219,9.67329978942871,23.4200000762939,33.981201171875,110.987998962402,6,50,162,20
"background",193056.423635,-131455.226648,82.9332962036133,1427.91003417969,86.0999984741211,11.9799995422363,29.1800003051758,41.8382987976074,16.0667991638184,3,43,85,25
"background",43313.9026392,-131990.35806,316.717010498047,1111.72998046875,350.720001220703,10.0932998657227,25.6033000946045,36.5443000793457,61.0974006652832,11,39,162,11
"background",48280.9668303,-131989.262541,395.502990722656,1055.46997070312,401.43701171875,10.2600002288818,25.8899993896484,36.9646987915039,70.5186996459961,2,50,163,19
"background",-158498.654637,-131783.830936,414.532989501953,773.456970214844,460.200012207031,8.85999965667725,18.1800003051758,19.2646999359131,85.7146987915039,9,49,175,16
"background",-42443.0691363,-132147.13619,223.970001220703,1138.27001953125,222.236999511719,9.66329956054688,24.3367004394531,33.8132019042969,37.8286018371582,11,37,156,10
"background",253597.511125,-131905.580858,86.0733032226562,1430.88000488281,86.9432983398438,14.1499996185303,30.9967002868652,43.057300567627,12.0763998031616,3,36,85,26
"background",90829.9451255,-131753.645496,310.040008544922,722.382995605469,880.780029296875,6.12669992446899,18.7199993133545,28.3798007965088,152.973999023438,8,56,122,16
"background",-17988.6068801,-131777.857964,225.669998168945,1162.18994140625,241.15299987793,9.6899995803833,24.6399993896484,34.6669998168945,41.3871994018555,11,37,156,13
"background",190430.061881,-131987.686962,80.1267013549805,1418,83.7399978637695,11.7467002868652,29.3332996368408,42.043399810791,15.8357000350952,3,42,90,25
"background",44600.6434206,-132687.069712,344.946990966797,1098.31994628906,356.566986083984,10.1967000961304,25.6833000183105,36.6430015563965,62.1755981445312,11,40,162,11
"background",-113890.519808,-132247.505559,348.322998046875,922.172973632812,397.846984863281,6.62669992446899,22.6833000183105,29.5496997833252,75.6573028564453,2,47,147,23
"background",272883.66384,-132590.321117,113.002998352051,1162.82995605469,147.003005981445,6.71000003814697,21.2166996002197,32.3471984863281,20.5550003051758,3,39,76,25
"background",183296.535305,-132514.165688,129.356994628906,979.786987304688,205.880004882812,4.38329982757568,18.7700004577637,30.0086002349854,35.3301010131836,5,42,99,21
"background",33570.945272,-132475.006771,292.536987304688,1131.03002929688,320.963012695312,10.2166996002197,25.0266990661621,35.4448013305664,56.0266990661621,5,36,154,11
"background",-84311.435056,-132578.217547,243.343002319336,992.372985839844,254.533004760742,7.42670011520386,23.2733001708984,32.2341003417969,46.4211006164551,2,43,133,23
"background",42079.6629369,-132922.546823,333.190002441406,1099.32995605469,337.972991943359,10.0566997528076,25.4300003051758,36.2332000732422,58.7793998718262,11,38,161,11
"background",-128998.126416,-132830.40536,357.252990722656,886.307006835938,399.153015136719,7.4633002281189,22.0566997528076,27.1088008880615,74.8572998046875,2,47,150,24
"background",199761.586372,-132752.657251,83.5800018310547,1422.03002929688,86.629997253418,12.4799995422363,29.4433002471924,41.6976013183594,16.1168003082275,3,42,75,25
