"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-79803.1200778,268805.02465,39.6220016479492,0,67.220703125,-2.38700008392334,11.6669998168945,6,69,146,12
"background",-29695.2225685,267837.025715,50.032299041748,11.8219995498657,16.3973007202148,-1.18799996376038,13.3832998275757,3,56,145,16
"background",-199961.595549,266974.414902,110.537002563477,0,57.3779983520508,7.75699996948242,21.5440006256104,6,44,146,15
"background",-74828.6336864,266975.14761,48.682300567627,0,62.6547012329102,-1.82270002365112,11.8472995758057,9,69,148,12
"background",-272636.596544,266139.161148,68.5056991577148,4.98099994659424,121.060997009277,0.945299983024597,14.3297004699707,7,59,139,18
"background",-325296.851428,266151.407014,94.5007019042969,0,134.876007080078,4.26200008392334,16.5916996002197,7,56,146,15
"background",-90824.4108932,263163.763122,34.6777000427246,0,69.3217010498047,-2.54500007629395,11.0493001937866,7,66,149,11
"background",-136815.186726,262675.113963,25.6606998443604,0,123.667999267578,-2.4193000793457,8.2810001373291,7,64,128,11
"background",-350133.156308,261320.745151,92.2492980957031,0,155.841003417969,5.01370000839233,16.8582992553711,7,58,155,15
"background",-219043.770245,260354.525797,65.0572967529297,43.8526992797852,60.505298614502,7.50729990005493,21.0893001556396,6,43,142,15
"background",-168460.721255,258558.052167,91.3580017089844,14.5920000076294,69.7900009155273,6.05229997634888,20.4020004272461,6,46,169,17
"background",-309229.220612,258062.390909,96.8846969604492,0,121.857002258301,3.80029988288879,18.1070003509521,7,54,147,15
"background",-356609.291034,257449.795435,96.1466979980469,0,142.651000976562,5.50330018997192,17.8752994537354,2,58,160,15
"background",-352849.890669,255865.152244,96.9132995605469,0,144.016998291016,5.28429985046387,17.9419994354248,2,58,159,15
"background",-131784.941737,255110.940782,41.1920013427734,0,108.986000061035,-1.59099996089935,11.0129995346069,7,63,127,11
"background",-251993.707102,253915.363557,63.7206993103027,9.74470043182373,68.1873016357422,1.70869994163513,14.0496997833252,7,61,134,18
"background",-335620.396561,253921.584411,98.2487030029297,0,116.891998291016,4.93200016021729,19.0310001373291,7,56,155,15
"background",-355046.391656,253456.764287,88.5593032836914,0,169.134994506836,4.74830007553101,15.7327003479004,7,58,158,15
