"","fvegHW90mask","aetfeb_90m","cwdfeb_90m","pptfeb_90m","pptdjf_90m","pptjja_90m","tmnfeb_90m","tmxfeb_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"150",15,31.2882995605469,0,131.821304321289,139.369903564453,8.44130039215088,4.02799987792969,15.6766996383667,34.7196998596191,2.90879988670349,-192289.908228791,274682.450122077
"151",15,35.0707015991211,0,155.837295532227,149.436798095703,1.92809998989105,3.77530002593994,15.2777004241943,32.5438003540039,3.2846999168396,-182514.405417395,56582.4941797866
"152",15,35.0707015991211,0,155.837295532227,149.436798095703,1.92809998989105,3.77530002593994,15.2777004241943,32.5438003540039,3.2846999168396,-182514.405417395,56582.4941797866
"153",7,41.1067008972168,0,264.61669921875,285.076690673828,3.57879996299744,4.9407000541687,15.1072998046875,27.363899230957,4.4109001159668,-261895.088144954,62498.3253499726
"154",7,41.1067008972168,0,264.61669921875,285.076690673828,3.57879996299744,4.9407000541687,15.1072998046875,27.363899230957,4.4109001159668,-261895.088144954,62498.3253499726
"155",15,39.8123016357422,0,198.711700439453,202.842407226562,3.02369999885559,5.15170001983643,15.4809999465942,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"156",15,39.8123016357422,0,198.711700439453,202.842407226562,3.02369999885559,5.15170001983643,15.4809999465942,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"157",15,39.8123016357422,0,198.711700439453,202.842407226562,3.02369999885559,5.15170001983643,15.4809999465942,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"158",15,39.8123016357422,0,198.711700439453,202.842407226562,3.02369999885559,5.15170001983643,15.4809999465942,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"159",15,39.9016990661621,0,218.22770690918,224.608001708984,2.55460000038147,4.56629991531372,15.960000038147,27.656099319458,3.87190008163452,-251601.81314984,44558.6040034113
"160",15,39.9016990661621,0,218.22770690918,224.608001708984,2.55460000038147,4.56629991531372,15.960000038147,27.656099319458,3.87190008163452,-251601.81314984,44558.6040034113
"161",5,41.244701385498,0,150.917297363281,148.076904296875,2.37660002708435,4.52699995040894,17.003999710083,30.3959007263184,3.65840005874634,-217136.755901051,34356.4404250355
"162",5,41.244701385498,0,150.917297363281,148.076904296875,2.37660002708435,4.52699995040894,17.003999710083,30.3959007263184,3.65840005874634,-217136.755901051,34356.4404250355
"163",15,20.5102996826172,0,131.925704956055,144.979400634766,10.3563003540039,0.176300004124641,11.8529996871948,31.7637996673584,-0.142100006341934,-235479.92075342,303556.992375471
"164",15,20.5102996826172,0,131.925704956055,144.979400634766,10.3563003540039,0.176300004124641,11.8529996871948,31.7637996673584,-0.142100006341934,-235479.92075342,303556.992375471
"165",9,NA,NA,130.432693481445,143.992004394531,9.86559963226318,0.445699989795685,12.3233003616333,32.103401184082,0.155399993062019,-237196.777682314,305224.842457206
"166",9,NA,NA,130.432693481445,143.992004394531,9.86559963226318,0.445699989795685,12.3233003616333,32.103401184082,0.155399993062019,-237196.777682314,305224.842457206
"167",7,23.3400001525879,0,131.526306152344,144.512298583984,9.77579975128174,0.421700000762939,12.0543003082275,32.0842018127441,0.14020000398159,-236997.22512555,306797.22482972
"168",7,23.3400001525879,0,131.526306152344,144.512298583984,9.77579975128174,0.421700000762939,12.0543003082275,32.0842018127441,0.14020000398159,-236997.22512555,306797.22482972
"169",7,20.065299987793,0,138.822692871094,158.410293579102,10.3171997070312,0.156000003218651,11.6522998809814,31.6252002716064,-0.0527999997138977,-246262.115673664,299459.286242839
"170",7,20.065299987793,0,138.822692871094,158.410293579102,10.3171997070312,0.156000003218651,11.6522998809814,31.6252002716064,-0.0527999997138977,-246262.115673664,299459.286242839
"171",7,22.9883003234863,0,140.651000976562,159.993804931641,9.27299976348877,0.636300027370453,12.3090000152588,32.3970985412598,0.325100004673004,-249547.469455631,296297.334584738
"172",7,22.9883003234863,0,140.651000976562,159.993804931641,9.27299976348877,0.636300027370453,12.3090000152588,32.3970985412598,0.325100004673004,-249547.469455631,296297.334584738
"173",7,14.7252998352051,0,147.307006835938,174.578094482422,9.11439990997314,-1.36769998073578,10.0817003250122,29.9733009338379,-1.70070004463196,-257621.077623946,288969.699688002
"174",7,14.7252998352051,0,147.307006835938,174.578094482422,9.11439990997314,-1.36769998073578,10.0817003250122,29.9733009338379,-1.70070004463196,-257621.077623946,288969.699688002
"175",9,18.4500007629395,0,134.124694824219,151.732192993164,9.31779956817627,-0.0976999998092651,10.8107004165649,31.2376003265381,-0.375299990177155,-234536.847657681,309886.813005441
"176",9,18.4500007629395,0,134.124694824219,151.732192993164,9.31779956817627,-0.0976999998092651,10.8107004165649,31.2376003265381,-0.375299990177155,-234536.847657681,309886.813005441
"177",15,NA,NA,135.890701293945,154.165603637695,8.76529979705811,0.265300005674362,11.1536998748779,31.8661003112793,0.0342000015079975,-233902.211306254,311193.226027807
"178",15,41.8546981811523,0,140.451995849609,142.030700683594,3.45589995384216,3.90070009231567,14.7836999893188,32.6362991333008,3.00119996070862,-58484.8876964879,5920.34183946159
"179",15,22.19700050354,0,149.830703735352,149.459594726562,8.73830032348633,-1.14699995517731,10.519700050354,27.886999130249,-1.394700050354,18594.5693825221,-6889.95130224759
"180",8,58.681999206543,10.3413000106812,117.291000366211,96.2276992797852,0.819100022315979,6.59730005264282,18.7590007781982,26.3516006469727,6.2121000289917,71178.3669394994,-413303.577916132
"181",8,58.681999206543,10.3413000106812,117.291000366211,96.2276992797852,0.819100022315979,6.59730005264282,18.7590007781982,26.3516006469727,6.2121000289917,71178.3669394994,-413303.577916132
"182",5,NA,NA,95.7519989013672,77.3833999633789,0.787899971008301,8.7519998550415,18.8103008270264,23.1678009033203,8.58310031890869,90992.3222051337,-437744.878669063
"183",8,58.681999206543,10.3413000106812,117.291000366211,96.2276992797852,0.819100022315979,6.59730005264282,18.7590007781982,26.3516006469727,6.2121000289917,71178.3669394994,-413303.577916132
"184",2,38.6012992858887,0,119.447998046875,121.487602233887,2.4818000793457,4.05700016021729,14.4746999740601,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"185",2,38.6012992858887,0,119.447998046875,121.487602233887,2.4818000793457,4.05700016021729,14.4746999740601,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"186",2,38.6012992858887,0,119.447998046875,121.487602233887,2.4818000793457,4.05700016021729,14.4746999740601,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"187",2,38.6012992858887,0,119.447998046875,121.487602233887,2.4818000793457,4.05700016021729,14.4746999740601,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"188",2,38.6012992858887,0,119.447998046875,121.487602233887,2.4818000793457,4.05700016021729,14.4746999740601,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"189",2,38.6012992858887,0,119.447998046875,121.487602233887,2.4818000793457,4.05700016021729,14.4746999740601,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"190",2,38.6012992858887,0,119.447998046875,121.487602233887,2.4818000793457,4.05700016021729,14.4746999740601,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
