"","fvegHW90mask","aetmar_90m","cwdmar_90m","pptmar_90m","pptdjf_90m","pptjja_90m","tmnmar_90m","tmxmar_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"55",15,77.6856994628906,18.2987003326416,125.674003601074,146.105392456055,3.04629993438721,5.44799995422363,16.3083000183105,29.3547992706299,4.31839990615845,170837.4238188,-415004.38398107
"56",15,77.6856994628906,18.2987003326416,125.674003601074,146.105392456055,3.04629993438721,5.44799995422363,16.3083000183105,29.3547992706299,4.31839990615845,170837.4238188,-415004.38398107
"57",15,68.0086975097656,44.5880012512207,77.1699981689453,101.393096923828,1.42620003223419,10.1877002716064,20.3236999511719,29.4085998535156,10.3008003234863,103499.153875413,-439393.09587695
"58",5,78.6169967651367,26.3729991912842,73.3403015136719,91.1722030639648,1.30190002918243,8.42000007629395,21.2553005218506,32.5196990966797,7.36880016326904,135792.296556003,-428072.015889752
"59",8,78.0906982421875,35.3292999267578,102.323303222656,122.471603393555,3.85759997367859,7.92530012130737,20.3892993927002,30.4559001922607,6.98040008544922,184590.329506062,-424573.255943162
"60",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,155096.614511388,-516322.865891869
"61",8,64.3452987670898,37.9980010986328,53.7052993774414,66.8603973388672,0.591199994087219,9.94400024414062,18.7353000640869,23.4797992706299,9.46490001678467,154719.909966781,-518109.772633359
"62",8,65.4587020874023,37.4679985046387,55.5186996459961,68.1177978515625,0.686900019645691,9.7819995880127,18.5072994232178,24.0419006347656,9.76700019836426,154483.360207909,-518328.965935769
"63",7,50.0423011779785,46.8930015563965,47.826000213623,53.8903007507324,1.91659998893738,3.57399988174438,18.6690006256104,32.7863006591797,1.90240001678467,167142.670318111,-395807.94322899
"64",3,49.1586990356445,45.4179992675781,40.8559989929199,44.8490982055664,1.76279997825623,3.75530004501343,18.121000289917,32.1593017578125,1.80719995498657,171679.075979457,-391888.075819311
"65",11,80.1013031005859,26.7553005218506,68.8653030395508,88.3572006225586,0.630699992179871,10.1243000030518,20.801700592041,31.2558994293213,9.70300006866455,101432.97504509,-429373.699012562
"66",8,74.7617034912109,4.09499979019165,124.127998352051,171.392196655273,3.36069989204407,7.50629997253418,16.6310005187988,20.2029991149902,6.53200006484985,-222334.043762549,-16350.0145951314
