longitude,latitude,aet,cwd,ppt,tmn,tmx,fvegrec,mam,brd,rep
-153078.2094,155226.9467,73.55000305,0,85.28869629,6.657999992,19.18300056,11,35,172,11
430969.2581,-529308.7755,0.533699989,182.3999939,0.533699989,17.68099976,34.83670044,3,39,100,28
-275539.4272,119056.4028,23.56200027,0,206.697998,2.581700087,13.63969994,11,53,147,18
360680.2505,-342931.8886,6.657700062,135.5690002,6.657700062,17.37400055,34.48429871,3,33,75,29
475897.0455,-337526.5115,2.549299955,180.3110046,2.549299955,18.56999969,33.19800186,3,34,88,30
131080.3485,-84264.03682,3.352999926,11.99300003,26.28829956,-2.131700039,7.013999939,5,59,115,7
131375.2681,-267673.0013,8.239999771,132.2899933,8.239999771,13.27070045,28.84029961,6,52,164,21
-138101.9253,204111.1759,150.7409973,5.069300175,69.15599823,8.073300362,23.33370018,7,61,145,19
-322451.3884,183079.5453,133.5249939,7.361299992,58.78129959,6.552700043,21.24699974,7,57,163,16
-85502.74086,264956.6199,13.22630024,162.0469971,9.619299889,7.335000038,27.02029991,2,69,149,12
-76559.26155,-65905.73889,0.170699999,204.6130066,0.170699999,16.70730019,34.67699814,11,35,163,8
-74884.13918,66810.08395,39.98899841,45.60430145,46.96030045,9.571299553,24.80800056,6,48,171,19
87850.88159,-394511.234,1.506999969,163.845993,1.506999969,15.19299984,32.61169815,8,50,156,24
105143.7214,-324748.6478,18.18530083,44.07799911,18.18530083,7.263000011,19.76300049,11,39,141,16
-35645.89458,262109.3874,0.506299973,0,37.79000092,-5.879300117,5.659699917,11,56,155,17
-102562.2128,399167.0871,8.433300018,143.1999969,8.433300018,7.854000092,29.04430008,1,59,159,14
-257686.3506,370238.7801,24.00169945,125.512001,19.83469963,9.056300163,25.56800079,7,63,128,16
70262.87112,35935.24978,32.60200119,12.58129978,25.76169968,-3.328299999,13.08870029,7,62,146,15
295036.8803,-199828.1259,22.24069977,39.11700058,24.06669998,4.497700214,15.52630043,3,36,74,28
-25143.06217,-92063.89098,66.04299927,23.52029991,57.39670181,6.368299961,19.80130005,11,36,156,13
-258787.3125,431361.965,16.71030045,0,122.4589996,-0.097000003,10.50669956,7,63,143,17
-77029.06651,-83675.65876,50.94169998,75.27500153,19.54599953,8.145000458,24.05069923,10,37,172,9
167011.4344,-279546.7843,20.76199913,10.72329998,37.78229904,1.364300013,9.534700394,3,53,103,21
355465.371,-527325.309,13.59570026,100.3610001,12.94900036,10.32229996,26.32530022,3,41,93,29
102128.954,-254190.458,57.48669815,4.785999775,67.0236969,5.879000187,17.48870087,2,50,157,22
-27575.05434,191479.8403,15.5862999,169.4700012,4.604000092,7.704999924,29.81830025,10,62,145,12
316185.5917,-271050.7707,14.39830017,167.2680054,14.39830017,20.71829987,34.48469925,3,34,75,28
204058.1812,-382404.1737,14.23330021,23.26199913,23.17869949,-0.074000001,14.00769997,3,35,116,28
201313.4519,-329255.9942,3.842299938,142.0410004,3.842299938,14.59000015,32.94229889,3,34,98,26
186355.8636,-242576.629,16.68499947,37.79169846,16.72570038,6.389699936,15.82629967,3,49,86,20
-164025.4418,40174.19109,31.36429977,8.842300415,67.23699951,6.044000149,18.3022995,11,36,170,11
-268207.28,120635.1472,2.204299927,156.0220032,2.204299927,13.77169991,31.03470039,8,51,155,19
-105208.7582,46980.80897,27.92070007,58.55929947,27.84029961,10.48970032,25.24399948,5,39,168,14
-128516.8069,-80057.36804,27.34630013,2.346999884,82.10829926,3.177000046,12.9119997,8,47,146,24
205292.0167,-442525.3369,2.597300053,166.298996,2.597300053,13.56970024,27.75200081,2,56,164,27
-42230.15669,408713.8238,17.93300056,93.68370056,17.95070076,5.400700092,24.18330002,7,58,167,13
208113.1272,-362897.2237,11.29069996,57.27470016,11.52229977,4.19630003,18.79870033,3,34,101,27
281953.9114,-421380.9986,25.41069984,75.41670227,31.69630051,4.320300102,19.89100075,8,61,163,25
-64293.63284,-210610.6741,75.81529999,6.539999962,81.62870026,2.286999941,18.84370041,2,46,129,22
138855.0023,-125850.0768,0,0,96.00669861,-8.274999619,4.230700016,8,47,39,4
427235.6647,-446243.902,5.571700096,198.197998,5.571700096,27.92770004,40.46770096,3,38,87,30
269542.2246,-374981.0295,2.799299955,161.3240051,2.799299955,8.65530014,24.72599983,3,33,83,29
461751.1507,-379029.3885,20.07929993,85.30400085,16.53800011,9.567000389,23.95429993,3,34,83,30
372656.9453,-280022.9231,3.731300116,170.2019958,3.731300116,11.14799976,28.13969994,3,37,77,29
-298134.9774,182491.6858,30.48670006,0,228.9219971,2.878999949,14.64400005,6,56,150,19
-299220.6479,230806.219,30.55130005,0,222.8860016,3.458300114,13.37269974,2,52,149,18
-117424.5374,303504.9841,0,0,74.9417038,-4.926300049,5.762000084,1,64,141,14
30207.64922,-238762.2269,0.319999993,212.3430023,0.319999993,18.6989994,37.12269974,9,34,147,12
42845.67306,42511.81072,34.84870148,122.6039963,20.01329994,6.394000053,21.1760006,7,61,106,5
-182078.92,119767.5661,7.695300102,124.3180008,7.695300102,13.03670025,31.86400032,11,33,161,11
111802.548,-156960.7696,28.65500069,28.43370056,55.80899811,0.063000001,14.44729996,7,54,103,10
87556.46486,-313987.6384,26.62070084,35.38669968,26.19829941,5.414000034,17.77899933,11,37,137,16
-331216.9112,322677.6127,118.2730026,4.440000057,74.01499939,6.897299767,18.11969948,2,61,147,15
-214226.3579,-14233.09394,1.600000024,147.3470001,1.600000024,12.86400032,21.5897007,8,42,125,11
-44747.18708,-262758.6039,19.42169952,76.55169678,20.2166996,7.607699871,26.74370003,2,52,128,20
455035.4466,-479777.1135,6.28730011,198.7429962,6.28730011,27.27799988,41.86270142,3,40,89,30
166947.3278,-184803.1615,62.47669983,18.26429939,10.61999989,-0.655300021,12.28030014,7,53,82,5
-64293.63284,-210610.6741,19.25930023,142.2180023,12.57330036,5.430699825,26.60700035,2,46,129,22
-84897.58617,-86599.97766,23.84370041,4.032299995,44.45029831,2.506299973,13.20100021,10,34,164,9
-221327.772,145955.5258,35.23799896,0,158.5890045,2.907299995,13.63969994,8,48,143,19
311189.4599,-594640.5685,5.648300171,124.7350006,5.648300171,13.8210001,32.4496994,8,55,157,34
517535.69,-553969.164,3.138700008,145.5079956,3.138700008,14.46030045,30.37470055,3,51,169,34
-211485.1592,354667.3229,24.49530029,0,134.6880035,-1.40199995,8.906299591,1,61,131,16
52955.17928,-7273.902235,61.36700058,68.54429626,15.82900047,1.881700039,17.31870079,1,58,47,6
21811.63935,33801.39833,25.46229935,131.7140045,8.35529995,8.236700058,24.68330002,7,59,74,12
336089.9602,-355698.3349,13.90400028,98.16600037,13.39430046,6.777699947,21.90999985,3,33,77,30
-236915.0423,200936.0209,27.0720005,3.296700001,106.7030029,2.523299932,11.27470016,7,61,140,18
498604.4196,-547915.7055,0.269300014,193.0839996,0.269300014,24.89669991,37.52299881,3,47,118,28
65133.91777,-62743.99716,23.45770073,146.1419983,14.56770039,6.914999962,23.62299919,7,59,99,13
-228339.9481,134374.7181,12.40100002,113.3720016,12.40100002,14.2869997,27.72470093,6,58,147,18
-325029.3918,198139.4724,21.75270081,0,268.1830139,3.747999907,13.47770023,7,57,163,16
116031.881,-286029.358,5.824999809,136.5079956,5.824999809,13.11069965,29.66329956,2,50,158,22
-22153.44093,386948.5091,19.32099915,79.09030151,22.34469986,3.63499999,19.19269943,1,65,150,10
-27257.03899,-26343.81985,84.80729675,27.46800041,62.45370102,5.108699799,19.67970085,6,49,172,18
-123993.8468,102994.1242,4.453299999,186.0429993,4.453299999,14.83670044,31.67869949,11,37,170,14
-134957.9292,216530.0105,138.6080017,8.056699753,91.52469635,6.501699924,19.89030075,7,56,135,19
-173860.1589,-39930.17489,82.97129822,26.39529991,50.87369919,7.157700062,18.17499924,2,47,181,17
-240887.3185,72437.83174,9.695300102,117.9449997,9.695300102,10.71030045,29.56430054,2,51,154,18
341181.6316,-582381.0057,11.51599979,165.3009949,11.51599979,13.5539999,30.84799957,8,56,145,35
316185.5917,-271050.7707,7.692699909,194.1439972,7.692699909,21.10269928,35.37730026,3,34,75,28
-46304.08058,-106661.5582,1.926300049,187.3200073,1.926300049,14.50269985,32.16569901,11,37,160,13
-21596.84728,322952.8,9.786700249,0.3917,30.37369919,-3.974999905,9.3416996,3,56,147,12
181194.5835,-282475.1104,2.48300004,203.2140045,2.48300004,19.3939991,36.41600037,3,37,103,30
390200.4785,-409131.0438,12.48029995,34.28269958,13.91230011,3.282299995,15.86429977,3,33,78,30
414731.9938,-386959.2245,2.186000109,143.5410004,2.186000109,13.22999954,30.17200089,3,32,77,30
-231648.2816,210241.3337,8.984700203,0,168.2669983,-0.370000005,7.474999905,6,61,142,18
226851.161,-238552.5944,14.0546999,116.2089996,10.75199986,7.074299812,20.40399933,3,38,80,28
120712.1693,-1982.774722,0,0,35.1413002,-8.228300095,5.900300026,3,55,134,12
330352.294,-329178.4714,4.408299923,102.9250031,4.326700211,12.06599998,28.11300087,3,36,78,30
-43654.20138,199931.8429,1.50999999,0,96.44470215,-5.670700073,7.471300125,1,65,144,12
-107841.8322,-21673.16538,66.65769958,56.27899933,24.65570068,8.399000168,23.07530022,5,36,165,9
-227494.92,217901.8982,41.10699844,35.76300049,46.52999878,10.06270027,21.67169952,8,48,147,19
165453.9052,-132471.9713,27.95929909,20.75399971,30.44029999,0.377999991,15.20530033,3,50,147,24
164039.7375,-374073.1159,41.32030106,60.0483017,31.6923008,4.145699978,19.23200035,5,33,142,28
-73461.48851,138188.5368,5.267300129,183.6029968,0.393700004,14.6402998,29.14970016,7,57,125,20
265457.0562,-496582.6838,9.164999962,153.4380035,7.728000164,11.19699955,26.70730019,5,55,177,31
-23075.64396,-219317.5857,38.46269989,17.21229935,36.97629929,4.593699932,17.29969978,2,45,123,24
-46459.84906,-37339.84377,0.768999994,179.4340057,0.768999994,16.06669998,33.8246994,2,38,164,12
270219.2719,-237583.2151,1.887300014,196.1990051,1.887300014,18.8572998,33.29169846,3,35,72,28
-370642.7652,281608.751,93.59999847,0,108.5680008,6.131000042,15.61330032,2,58,164,15
441539.5309,-315184.0394,14.12030029,49.00770187,14.20899963,5.634699821,17.36599922,3,34,83,30
-18362.45822,-76240.94473,48.96300125,0.86500001,56.25270081,4.827300072,16.37599945,2,35,156,12
474139.9651,-310780.2389,18.01469994,166.6490021,18.01469994,24.47369957,37.5019989,3,34,81,30
198921.2731,-261730.3519,10.68299961,24.30430031,15.03600025,-0.548699975,15.43770027,5,33,99,29
-29695.22257,267837.0257,50.03229904,11.82199955,16.39730072,-1.187999964,13.38329983,3,56,145,16
-53012.72705,384430.0891,0,0,34.98529816,-7.338699818,5.104700089,11,58,160,12
-76813.12758,-14805.87463,58.7696991,23.2670002,60.85369873,6.441699982,18.78899956,2,35,167,12
-165167.9354,383527.9742,0,0,224.8769989,-4.314700127,2.019999981,1,68,124,14
63909.07252,-50430.11974,14.65999985,4.790699959,109.3320007,-1.454300046,8.690699577,1,62,75,8
-140749.4285,-188501.7063,7.664299965,164.6820068,6.647999763,9.863300323,24.47830009,8,50,167,22
167117.1566,-348217.3706,35.97729874,71.04199982,26.4102993,4.669700146,19.97229958,5,34,123,27
329346.6289,-332856.1272,7.555300236,136.1380005,7.555300236,16.70229912,33.8932991,3,33,78,31
128208.4603,-13860.55759,9.689700127,63.65829849,11.41230011,0.721300006,18.25200081,3,57,141,14
-248830.7007,414633.5147,80.53330231,0,41.54700089,2.63499999,16.5522995,7,63,142,17
-126682.5627,-14796.84519,41.92129898,128.6289978,16.42900085,11.45199966,28.05430031,11,36,167,11
237357.2897,-167237.3279,30.17830086,40.75999832,25.12229919,1.869699955,13.14599991,3,41,66,27
-257222.9251,367447.7572,13.55300045,121.4800034,13.63630009,11.88070011,30.03470039,7,63,128,16
248788.9886,-194085.7371,5.471000195,167.526001,5.471000195,12.7510004,28.79929924,3,44,75,28
-344398.9806,439508.7053,58.34700012,0,255.0700073,5.444699764,14.23200035,2,61,177,16
382897.6329,-350459.8839,5.990699768,169.2230072,5.990699768,13.65200043,30.88969994,3,35,84,30
380883.1765,-370743.4243,6.342700005,206.1470032,6.342700005,25.72830009,42.82329941,3,33,77,30
361033.5669,-383326.7856,13.37129974,173.5449982,13.37129974,22.68869972,39.3913002,3,33,77,30
217538.517,-444452.5099,18.13629913,89.16030121,18.09670067,12.62930012,27.47400093,2,57,169,27
305543.02,-418629.2871,1.638299942,0.1303,90.59870148,-5.83370018,6.797699928,7,57,152,25
-96395.76546,365824.2512,6.933700085,173.3529968,6.933700085,10.33370018,29.44729996,3,56,178,12
-312935.2836,166503.354,32.52299881,0.395300001,174.6560059,4.26429987,16.40769958,7,58,160,16
-33059.43557,-27272.13265,48.31269836,0.26699999,92.1753006,4.225999832,16.33200073,6,47,167,18
333561.4943,-321075.6127,1.403699994,184.1730042,1.403699994,14.27600002,31.33530045,3,36,78,30
-232242.7973,291630.0997,79.96230316,43.24530029,60.1957016,3.546000004,20.57169914,7,58,146,19
134086.1673,-400706.7303,48.42699814,8.593000412,103.3799973,5.323999882,18.01499939,2,52,150,28
-94373.41982,-207158.8675,23.75469971,140.8890076,8.169300079,8.247300148,25.77230072,6,50,136,19
49670.43143,11910.9244,41.1446991,0,56.8409996,-2.76970005,10.08670044,5,56,49,5
-299677.1632,405039.8669,19.08270073,0,278.4890137,1.07099998,12.65999985,7,64,135,16
-96395.76546,365824.2512,25.68370056,30.27869987,31.36700058,1.104300022,18.32929993,3,56,178,12
503835.8701,-445043.0766,3.932699919,103.6910019,3.847700119,15.56029987,31.86969948,5,49,161,32
-31584.54833,-306457.3547,43.91799927,5.678299904,122.0889969,4.326300144,12.92399979,8,50,148,19
-281026.695,265486.0701,16.54700089,91.22070313,18.60169983,4.578700066,29.32299995,7,58,137,18
347033.551,-519998.2753,9.679699898,65.21700287,9.679699898,9.052700043,25.55330086,3,43,101,30
211320.4203,-230948.2499,4.444699764,202.7819977,4.444699764,19.83799934,38.31800079,3,39,93,29
-57297.55954,284661.5016,9.642700195,170.927002,9.642700195,8.760000229,28.90329933,1,61,179,11
280813.5058,-163884.8926,10.1086998,37.38330078,11.05970001,3.503700018,18.81200027,5,36,82,27
-177428.6816,114855.959,75.11329651,0,64.29129791,6.31799984,19.37800026,11,33,163,11
-183172.102,-17848.87075,30.15069962,0,139.1589966,4.860300064,12.16300011,2,47,182,17
-193881.0241,10889.72224,5.170700073,121.6829987,5.170700073,12.35999966,28.07869911,5,44,192,14
78552.57343,-384250.1888,29.36800003,17.74029922,53.86000061,2.92930007,17.44569969,8,51,156,24
-167641.1271,102264.3575,76.12000275,0,70.96900177,6.731999874,19.41729927,11,34,165,11
152409.7575,-141745.626,31.80599976,40.26499939,23.40469933,-0.864000022,12.87170029,7,59,94,11
-182016.8421,108650.6377,43.06570053,75.08769989,26.16600037,7.216700077,22.70599937,11,33,160,11
-228197.9459,92008.33957,77.12129974,31.63899994,56.02069855,5.440299988,19.79770088,6,49,163,19
-50225.12451,-224712.0536,79.70570374,1.650699973,86.19930267,3.109699965,17.60400009,2,46,126,23
-72415.47575,133557.9264,148.8329926,0,72.07730103,6.860000134,22.78569984,9,56,125,21
-150397.3256,321602.0661,35.58869934,0,201.4980011,-0.280000001,11.48569965,7,67,138,19
102265.1113,-411261.8946,71.76730347,33.06600189,66.97229767,6.864299774,20.72529984,8,50,173,20
274495.8461,-559032.7408,4.525000095,155.8150024,2.238699913,14.48499966,27.12070084,8,57,174,30
-254395.5435,320950.6045,30.11269951,0,150.2570038,-0.070299998,10.80230045,7,62,134,19
-225636.9913,98414.83967,16.79470062,0,157.8000031,0.487699986,12.76799965,2,48,162,19
-223813.9173,271879.886,7.72300005,182.8470001,7.72300005,17.81870079,35.49029922,2,44,140,17
261508.9665,-252029.7597,3.775300026,143.7079926,3.775300026,18.06399918,35.35599899,3,34,75,28
-280203.8399,144210.8052,33.52799988,0,198.2590027,3.158699989,15.15769958,6,54,147,18
517941.6323,-394155.7859,23.44370079,28.94569969,31.11930084,5.262000084,15.79370022,3,40,123,30
152409.7575,-141745.626,22.33029938,0,52.84370041,-3.535300016,9.380000114,7,59,94,11
-156637.7872,-37637.24069,0.097999997,191.9519958,0.097999997,13.47169971,31.3003006,5,47,149,22
147828.4883,-357384.5167,42.12530136,16.68600082,59.9292984,2.037699938,16.06669998,2,34,132,28
291165.6268,-508462.9244,13.51570034,137.8679962,8.856300354,8.035300255,24.87999916,8,56,167,33
-18506.69413,-157826.7173,21.51399994,7.393000126,28.16270065,2.016700029,12.83870029,11,34,150,12
170006.2095,-370781.8012,11.61800003,49.29370117,12.28530025,2.725300074,19.39229965,2,34,141,27
144294.099,-49924.87205,4.196000099,168.1869965,4.196000099,11.03299999,35.56900024,3,56,136,20
486120.4901,-378199.9262,7.444699764,196.9920044,7.444699764,27.02499962,41.33470154,3,35,83,30
272438.6641,-574566.6566,0.484299988,168.302002,0.484299988,18.33930016,27.45030022,9,57,185,29
152720.4897,-289128.7425,10.68669987,10.24530029,39.05070114,-0.643000007,8.508000374,7,49,126,23
48488.0567,-331325.3065,24.31030083,19.06469917,27.92429924,2.638000011,15.56029987,3,51,120,22
-242691.9097,87918.20329,29.2859993,130.5310059,12.40130043,12.84630013,22.59970093,8,51,158,18
-145859.7415,178047.7942,13.00969982,117.7170029,13.00969982,13.17930031,31.53470039,2,37,177,12
100940.4183,-390474.8514,13.54129982,140.6889954,11.23099995,9.008000374,24.56830025,8,51,157,25
60441.78165,14004.23979,0,0,92.33229828,-8.117300034,4.607699871,1,67,113,6
-163910.9099,309550.9585,50.80970001,17.40699959,93.75530243,8.289699554,23.63870049,7,61,151,20
-140289.3583,-185437.5918,5.797999859,117.6989975,5.797999859,12.16930008,26.67029953,8,50,169,22
275755.8867,-273028.3037,15.53600025,28.1590004,18.48900032,2.713000059,14.01669979,3,34,73,28
-81787.59242,-185217.8122,2.464699984,176.9149933,2.464699984,12.9453001,28.28569984,2,47,140,24
430969.2581,-529308.7755,1.542999983,147.6569977,1.542999983,13.46030045,30.11669922,3,39,100,28
-256723.9806,93877.72147,83.43029785,71.74629974,37.88370132,8.93200016,24.66970062,6,53,153,18
-120779.9903,-189725.9266,33.70069885,14.24429989,61.56769943,5.112299919,18.99300003,8,51,148,19
331696.201,-491772.8066,5.006299973,0,133.9409943,-3.143699884,7.487999916,7,54,142,35
-148258.7897,435000.8983,0.314999998,0,36.90969849,-5.801300049,4.777999878,11,56,159,13
445479.5265,-488794.3859,8.144300461,138.6390076,8.144300461,22.81769943,36.31399918,3,41,90,30
-248974.9522,434295.0267,53.6780014,98.63529968,23.83029938,7.534699917,20.94000053,7,63,145,17
-69455.0611,212802.6787,18.61429977,99.64730072,20.15029907,5.023300171,26.12070084,7,64,133,13
-254901.6833,71255.35771,27.54030037,0,248.4409943,5.032299995,12.67469978,6,52,157,17
406546.7963,-422404.8612,8.492699623,132.677002,8.492699623,18.95499992,35.67129898,3,33,80,30
194028.5897,-361686.5304,2.226700068,203.1929932,2.226700068,18.99970055,37.56299973,3,35,107,27
-96486.6757,223644.79,14.29599953,0,173.0169983,-1.243700027,10.37699986,7,63,117,13
-76907.97145,-255224.2289,66.59799957,52.68500137,24.38969994,3.555700064,22.7147007,6,49,148,19
-249743.0273,136942.3767,20.33729935,0,211.8159943,1.712299943,11.16769981,8,53,161,19
155404.9626,-82875.87268,13.32470036,130.8090057,11.52169991,3.995300055,20.52129936,3,57,138,18
133273.3404,-403226.2133,28.97369957,37.31129837,31.1996994,7.40899992,21.62229919,5,52,152,28
326997.5288,-415467.9485,36.77370071,66.6772995,31.85400009,4.292300224,19.57799911,3,38,98,29
41841.67076,-7133.091345,39.52730179,27.65800095,69.28029633,1.483700037,14.76729965,1,62,74,8
66593.2137,-310354.7509,31.89599991,69.94069672,32.18370056,7.549300194,21.25399971,11,37,140,17
-44747.18708,-262758.6039,4.945300102,130.7680054,4.945300102,11.14529991,31.58230019,2,52,128,20
-207992.6445,419338.5957,14.13899994,0,40.92430115,-2.010299921,11.00629997,11,59,163,17
299836.5986,-429394.4431,10.99069977,8.592300415,69.90599823,-3.273299932,10.36330032,8,58,151,23
238637.9311,-136174.9417,3.028700113,207.5480042,3.028700113,23.27969933,41.92070007,3,37,80,26
221273.2417,-260953.83,23.86870003,37.04130173,26.0170002,2.588700056,18.03899956,3,36,91,29
-107433.9129,-226875.987,27.17169952,2.86529994,81.96569824,0.471300006,15.7123003,6,51,150,19
313121.7908,-325268.0684,1.871999979,209.7449951,1.871999979,18.82029915,36.20930099,3,35,77,30
-119048.4229,25692.13276,30.07069969,11.48270035,55.04169846,5.842000008,18.16200066,11,36,169,14
-128516.4759,-74631.5733,31.19029999,12.71870041,53.94400024,5.702700138,16.95369911,8,47,146,24
283193.014,-324598.867,7.034699917,104.4919968,6.859000206,12.03899956,26.86300087,3,35,77,29
427306.7589,-527967.3481,1.552000046,147.6909943,1.552000046,13.25269985,30.20730019,3,42,140,23
111072.8741,-379769.4185,50.43030167,6.145299911,114.7509995,3.750699997,14.5539999,8,51,153,31
-248134.4601,345811.6781,18.29929924,70.26399994,18.06599998,6.686999798,18.79400063,7,61,123,15
-164145.7941,421324.4247,20.26799965,138.7630005,20.31069946,4.938000202,23.45770073,7,64,158,14
-139555.1692,-88290.0131,8.883999825,111.5830002,8.883999825,15.0340004,25.56830025,2,45,150,25
221607.1194,-120764.1757,7.024000168,124.3590012,7.020699978,13.40670013,29.51370049,3,39,64,26
64156.19237,-161542.7962,27.32629967,5.230000019,44.12369919,2.431999922,13.39229965,11,37,156,11
-207889.4673,381806.1341,7.873000145,0,183.6179962,-1.72329998,8.617699623,7,62,137,16
-15262.63452,-334727.3436,83.03130341,8.084699631,92.77829742,5.448699951,18.50270081,8,47,154,21
487175.3664,-365482.7175,10.53429985,54.0522995,10.53429985,8.21969986,21.6609993,3,36,83,30
-305567.9373,444974.9663,120.9830017,27.08670044,38.88499832,7.593299866,23.78899956,7,63,128,16
-77283.09948,379300.0821,51.27500153,82.58000183,40.48329926,3.59829998,19.30629921,7,60,182,12
492019.8277,-429375.9447,13.10999966,40.98099899,14.32330036,5.286300182,18.99830055,3,39,90,30
-67261.23884,-82836.62302,53.60400009,72.88929749,22.3553009,8.358300209,23.50230026,10,36,172,9
-20381.4898,-112240.6416,0.336299986,208.4869995,0.336299986,17.3227005,35.68870163,11,35,156,13
-187759.4119,400918.134,13.84469986,0.477999985,70.61029816,-0.177699998,9.270000458,7,64,170,17
-18311.88305,-345379.6122,0.350300014,196.1130066,0.350300014,16.11529922,30.72870064,8,47,159,21
-244696.2821,171883.2975,12.61769962,0.104000002,303.7839966,0.291700006,9.798000336,8,60,133,18
-197846.5813,-95841.3041,11.25529957,151.375,8.461999893,11.28299999,22.70269966,7,47,188,19
-264379.8665,381801.0368,94.17700195,10.18770027,49.77970123,2.903000116,15.51930046,8,61,123,15
364691.3674,-468471.4004,2.153300047,142.2200012,2.153300047,10.10400009,28.71229935,3,40,124,30
-77300.12002,-38670.63294,46.51470184,0.563300014,60.69430161,5.403299809,16.3743,11,36,164,11
-179563.9686,-26658.09531,43.65200043,0,127.7149963,5.276000023,14.81130028,6,46,178,17
-51274.0088,-100288.7753,24.31030083,23.69529915,29.78370094,5.662700176,18.43969917,11,38,170,9
-118599.8827,-78814.24366,29.97170067,17.83670044,46.56669998,6.301300049,17.61070061,8,46,142,24
-121580.1481,23070.60227,12.31200027,177.9179993,3.816999912,13.45629978,30.74430084,11,37,172,11
451988.3515,-430492.4916,12.21529961,36.18500137,12.85770035,5.354300022,17.70499992,3,35,85,30
-328613.5268,413568.2191,11.09969997,0,551.723999,1.855999947,8.748700142,7,63,136,16
453062.9947,-502022.5002,15.67099953,39.14899826,16.37070084,7.949699879,17.45229912,3,42,90,29
-106979.6037,332806.6765,37.76269913,0,63.25770187,-1.391000032,13.07400036,1,60,164,12
477328.9141,-540237.4931,8.433699608,105.3059998,8.34869957,19.2682991,30.80130005,3,41,88,27
350437.6673,-233903.1292,21.9817009,75.58599854,20.50099945,5.141300201,20.07130051,3,39,82,28
341124.6136,-427078.5617,39.94369888,25.07600021,48.56370163,3.25970006,17.25230026,3,43,102,32
99561.66118,-271411.1637,45.57730103,17.79269981,44.96170044,6.520299911,17.79369926,2,35,155,18
23347.73715,-352724.3255,1.481999993,187.3509979,1.481999993,11.86499977,30.71299934,5,50,148,22
187171.7113,-420285.5008,51.87870026,0.274300009,240.147995,2.957700014,12.06000042,7,54,150,28
-46329.64617,-224886.1153,52.30899811,0,116.901001,3.144999981,14.2823,2,46,127,23
-7840.983587,369160.3665,17.7159996,37.53900146,19.90929985,0.666299999,18.38929939,11,56,144,14
-288540.8388,156363.3198,31.73500061,124.9950027,13.77999973,7.461999893,24.87829971,7,54,149,18
92687.95815,-395868.719,66.1969986,29.91300011,94.43930054,5.065000057,16.52099991,8,50,156,24
17502.56573,-201592.2482,38.77700043,58.17300034,36.30070114,6.781700134,20.34370041,11,35,147,11
-67993.24157,178638.9485,107.8119965,36.21269989,89.30500031,5.733699799,17.64599991,7,57,113,18
-8808.904273,-188560.24,38.66970062,15.99600029,35.31470108,4.893700123,16.95030022,11,35,140,10
-16430.45275,-274435.1845,5.611999989,131.3179932,5.611999989,12.12170029,31.35199928,2,51,120,23
75956.57047,-329250.0714,33.24029922,70.03970337,33.28469849,7.715000153,21.09429932,2,38,135,17
364691.3674,-468471.4004,1.839300036,174.2570038,1.839300036,14.60569954,33.52370071,3,40,124,30
-20280.40057,-142650.3794,1.968700051,191.6909943,1.968700051,14.69499969,33.13729858,11,36,155,13
-88556.94657,-57374.1719,30.07999992,139.8829956,15.50769997,11.90299988,27.89570045,11,37,161,8
154983.9043,-255109.8842,37.24269867,4.018300056,71.16269684,1.015300035,12.58329964,8,57,138,24
-203159.4744,234291.4132,2.846999884,169.7059937,2.846999884,16.88730049,35.31529999,2,41,146,15
-139502.6092,299670.3726,0,0,199.473999,-5.464300156,5.577000141,7,65,136,11
-113028.5727,-44429.08471,43.5719986,79.56130219,18.5576992,8.204999924,23.20630074,11,37,160,14
-71063.10522,376171.8452,15.48330021,96.97000122,15.48330021,6.491000175,24.61100006,1,60,181,12
-40335.96664,-150748.6893,14.49969959,81.24030304,12.2336998,10.79500008,26.51429939,11,35,142,10
-129690.1661,8540.605787,12.30230045,175.3679962,3.222700119,13.44699955,30.59230042,11,38,175,11
-88530.45322,-5774.903939,20.43930054,67.27729797,20.07570076,10.04430008,25.95030022,11,34,166,12
-195723.1754,261793.5039,31.32929993,0.050700001,124.0210037,4.051300049,15.71399975,6,44,144,15
-150863.3654,-166820.3596,0.38499999,159.3480072,0.38499999,11.88799953,26.33569908,2,50,170,21
-343647.3611,269259.4767,22.98200035,0,266.894989,4.142700195,11.96570015,7,58,150,15
-120213.0866,-202787.8876,5.675000191,121.2249985,5.675000191,10.5539999,30.27330017,8,51,165,22
-237471.4212,343314.5449,22.67230034,65.02100372,25.98530006,7.290299892,19.95429993,1,60,131,16
-346938.2492,424633.1947,27.65329933,69.34670258,30.62129974,9.972000122,19.00370026,7,61,177,16
353836.4014,-362605.304,13.50399971,93.08300018,12.35830021,6.256000042,22.05929947,3,33,75,29
401069.9617,-248559.2735,11.8913002,46.24330139,12.4442997,3.471299887,19.08429909,5,37,75,27
85969.99439,-348027.5787,4.151000023,167.8990021,2.360300064,9.251700401,25.86800003,7,52,157,26
388803.64,-458611.1435,9.18599987,57.38729858,9.306300163,4.57130003,19.67029953,3,42,93,31
174178.9525,-256929.5989,31.7166996,3.447000027,62.52799988,1.062999964,9.425299644,3,53,85,12
-322309.9327,153928.1401,5.188000202,142.1750031,5.188000202,9.663299561,22.71199989,7,59,165,16
-54692.8672,-149336.5189,2.6723001,134.1679993,2.6723001,14.78129959,31.34029961,11,37,138,10
